target_id	length	eff_length	est_counts	tpm
NM_001178314.1	1068	1018	0	0
NM_001178315.1	1950	1900	1	47.3837
NM_001178316.1	3219	3169	7	198.865
NM_001178318.1	354	304	0	0
NM_001178319.1	4509	4459	1	20.1904
NM_001178320.2	1626	1576	0	0
NM_001178321.1	1107	1057	0	0
NM_001178322.1	1377	1327	1	67.8441
NM_001178324.2	2277	2227	0	0
NM_001178325.1	2943	2893	2	62.2393
NM_001178326.1	1401	1351	0	0
NM_001178327.1	414	364	5	1236.66
NM_001178328.2	8364	8314	4	43.3145
NM_001178329.1	1380	1330	0	0
NM_001178330.1	534	484	0	0
NM_001178331.2	1266	1216	2	148.074
NM_001178332.1	393	343	14	3674.66
NM_001178333.1	663	613	0	0
NM_001178335.1	813	763	0	0
NM_001178337.2	2265	2215	1	40.6452
NM_001178338.1	1383	1333	1	67.5387
NM_001178339.2	1638	1588	5	283.467
NM_001178341.1	3354	3304	0	0
NM_001178342.1	648	598	0	0
NM_001178343.1	1461	1411	1	63.8052
NM_001178344.1	3117	3067	1	29.3541
NM_001178345.2	3456	3406	0	0
NM_001178346.2	3033	2983	1	30.1807
NM_001178347.1	591	541	1	166.412
NM_001178349.1	2343	2293	0	0
NM_001178350.1	861	811	0	0
NM_001178351.1	1422	1372	1	65.6189
NM_001178352.2	1302	1252	0	0
NM_001178353.1	642	592	5	760.381
NM_001178354.1	1494	1444	0	0
NM_001178355.2	2211	2161	1	41.6609
NM_001178356.1	1647	1597	0	0
NM_001178357.1	312	262	3	1030.87
NM_001178358.1	411	361	2	498.776
NM_001178359.1	864	814	11	1216.61
NM_001178361.1	390	340	0	0
NM_001178362.1	612	562	1	160.194
NM_001178363.1	1794	1744	1	51.6222
NM_001178364.1	387	337	0	0
NM_001178365.1	2757	2707	1	33.2579
NM_001178366.1	1101	1051	0	0
NM_001178367.1	2100	2050	0	0
NM_001178368.1	1587	1537	0	0
NM_001178369.1	1902	1852	0	0
NM_001178370.1	534	484	0	0
NM_001178371.1	3498	3448	0	0
NM_001178372.1	906	856	0	0
NM_001178373.1	1185	1135	3	237.962
NM_001178374.1	1143	1093	2	164.738
NM_001178376.1	1578	1528	0	0
NM_001178377.1	1374	1324	2	135.996
NM_001178378.1	1659	1609	2	111.907
NM_001178379.1	1089	1039	30.4615	2639.49
NM_001178381.1	2760	2710	0	0
NM_001178382.1	1047	997	0	0
NM_001178383.1	687	637	1	141.333
NM_001178384.1	1233	1183	2	152.205
NM_001178385.1	888	838	0	0
NM_001178386.1	2892	2842	1	31.6781
NM_001178387.1	936	886	1	101.613
NM_001178388.1	897	847	0	0
NM_001178389.1	2010	1960	1	45.9332
NM_001178390.1	1194	1144	0	0
NM_001178391.2	2070	2020	0	0
NM_001178392.2	1719	1669	0	0
NM_001178393.2	1920	1870	0	0
NM_001178394.1	1005	955	2	188.543
NM_001178395.1	528	478	0	0
NM_001178396.1	471	421	10.6667	2281.02
NM_001178397.1	2433	2383	0	0
NM_001178398.1	1017	967	0	0
NM_001178400.1	633	583	0	0
NM_001178401.1	1077	1027	0	0
NM_001178402.1	1035	985	0	0
NM_001178403.1	2700	2650	1	33.9733
NM_001178404.1	1506	1456	1	61.8332
NM_001178405.1	1101	1051	0	0
NM_001178406.1	2346	2296	0	0
NM_001178407.1	3327	3277	0	0
NM_001178408.1	1863	1813	2	99.3151
NM_001178409.3	933	883	0	0
NM_001178410.1	543	493	0	0
NM_001178411.1	1215	1165	0	0
NM_001178413.3	1095	1045	1	86.1523
NM_001178414.1	663	613	1	146.866
NM_001178415.1	633	583	1	154.424
NM_001178416.4	1830	1780	0	0
NM_001178417.1	1860	1810	4	198.959
NM_001178418.1	714	664	0	0
NM_001178419.3	636	586	0	0
NM_001178420.1	645	595	0	0
NM_001178421.4	2877	2827	2	63.6923
NM_001178422.2	2931	2881	0	0
NM_001178424.2	1065	1015	0	0
NM_001178425.3	489	439	0	0
NM_001178426.2	1290	1240	9	653.437
NM_001178427.1	2895	2845	3	94.934
NM_001178428.3	2277	2227	1	40.4262
NM_001178429.1	3999	3949	2	45.5959
NM_001178430.1	447	397	2	453.547
NM_001178431.3	1461	1411	1	63.8052
NM_001178432.1	2928	2878	3	93.8455
NM_001178433.3	924	874	0	0
NM_001178434.1	2841	2791	2	64.5139
NM_001178435.3	1065	1015	2	177.397
NM_001178436.1	777	727	1	123.836
NM_001178438.4	369	319	0	0
NM_001178439.1	330	280	0	0
NM_001178440.1	1404	1354	1.40552	93.4544
NM_001178441.3	1404	1354	8.99248	597.921
NM_001178442.2	2262	2212	0	0
NM_001178443.1	1293	1243	0	0
NM_001178444.3	693	643	0	0
NM_001178445.2	4365	4315	1	20.8642
NM_001178446.1	2076	2026	0	0
NM_001178449.3	873	823	1	109.391
NM_001178450.1	2262	2212	0	0
NM_001178451.1	1608	1558	1	57.7851
NM_001178452.3	990	940	0	0
NM_001178453.1	1089	1039	0	0
NM_001178454.1	567	517	2	348.275
NM_001178455.3	738	688	0	0
NM_001178456.2	2844	2794	0	0
NM_001178457.1	444	394	0	0
NM_001178458.3	1350	1300	0	0
NM_001178459.1	696	646	0	0
NM_001178460.3	2901	2851	2	63.1562
NM_001178462.1	2373	2323	1	38.7555
NM_001178463.1	4179	4129	0	0
NM_001178465.3	2046	1996	0	0
NM_001178466.1	1377	1327	108.333	7349.78
NM_001178467.1	897	847	0	0
NM_001178468.3	489	439	0	0
NM_001178469.2	2004	1954	8	368.594
NM_001178470.1	534	484	4	744.042
NM_001178471.3	1950	1900	0	0
NM_001178473.1	1182	1132	1	79.531
NM_001178474.1	1488	1438	0	0
NM_001178475.3	1554	1504	4	239.439
NM_001178476.1	1035	985	0	0
NM_001178477.1	987	937	0	0
NM_001178478.3	1278	1228	1	73.3136
NM_001178479.3	2115	2065	0	0
NM_001178480.1	1791	1741	2	103.422
NM_001178481.1	2484	2434	1	36.9881
NM_001178483.3	453	403	1	223.397
NM_001178484.3	7107	7057	0	0
NM_001178485.2	540	490	0	0
NM_001178486.2	1575	1525	0	0
NM_001178487.3	1527	1477	0	0
NM_001178488.3	9279	9229	2	19.51
NM_001178489.2	1014	964	0	0
NM_001178490.1	2322	2272	1	39.6255
NM_001178491.3	1314	1264	3	213.677
NM_001178493.3	1056	1006	0	0
NM_001178494.1	837	787	2	228.791
NM_001178495.1	891	841	0	0
NM_001178496.3	1830	1780	0	0
NM_001178497.3	1035	985	1	91.4001
NM_001178498.1	3285	3235	0	0
NM_001178499.1	951	901	2	199.843
NM_001178500.3	876	826	1	108.994
NM_001178501.3	735	685	1	131.429
NM_001178502.1	648	598	0	0
NM_001178503.1	1158	1108	2	162.507
NM_001178504.3	2097	2047	2	87.962
NM_001178505.3	768	718	0	0
NM_001178506.1	1650	1600	1	56.2682
NM_001178507.1	1044	994	1	90.5726
NM_001178508.3	897	847	1	106.292
NM_001178509.3	1131	1081	0	0
NM_001178510.1	1368	1318	2	136.615
NM_001178511.3	1758	1708	0	0
NM_001178512.3	552	502	0	0
NM_001178513.1	834	784	0	0
NM_001178514.1	1359	1309	1	68.777
NM_001178515.3	423	373	0	0
NM_001178516.3	1242	1192	0	0
NM_001178517.1	2082	2032	2	88.6113
NM_001178518.1	1743	1693	0	0
NM_001178519.3	621	571	1	157.669
NM_001178520.3	2223	2173	1	41.4308
NM_001178521.1	447	397	1	226.774
NM_001178523.1	948	898	0	0
NM_001178524.3	939	889	1	101.27
NM_001178525.3	1356	1306	0	0
NM_001178527.1	2568	2518	0	0
NM_001178528.1	1719	1669	0	0
NM_001178529.3	711	661	9	1225.81
NM_001178530.3	1359	1309	0	0
NM_001178531.1	951	901	0	0
NM_001178532.3	1572	1522	0	0
NM_001178533.3	837	787	0	0
NM_001178534.1	1695	1645	0	0
NM_001178535.1	843	793	4	454.119
NM_001178536.3	423	373	1	241.365
NM_001178537.3	588	538	18	3012.13
NM_001178539.1	483	433	10	2079.19
NM_001178540.1	1134	1084	0	0
NM_001178541.3	672	622	0	0
NM_001178542.3	372	322	0	0
NM_001178543.1	1269	1219	0	0
NM_001178544.1	1665	1615	18	1003.42
NM_001178545.1	654	604	1	149.055
NM_001178546.1	2397	2347	0	0
NM_001178547.3	1395	1345	3	200.808
NM_001178548.3	1656	1606	3	168.174
NM_001178549.1	636	586	0	0
NM_001178550.4	2538	2488	2	72.3707
NM_001178551.2	2775	2725	2	66.0764
NM_001178552.2	1128	1078	0	0
NM_001178553.3	1215	1165	0	0
NM_001178555.4	1398	1348	0	0
NM_001178556.1	5508	5458	0	0
NM_001178558.1	429	379	0	0
NM_001178559.3	975	925	1	97.3288
NM_001178560.3	2019	1969	0	0
NM_001178561.1	825	775	0	0
NM_001178562.1	1584	1534	2	117.378
NM_001178563.3	1878	1828	0	0
NM_001178564.3	2025	1975	1	45.5844
NM_001178565.1	561	511	1	176.182
NM_001178566.1	3543	3493	7	180.419
NM_001178567.3	384	334	0	0
NM_001178568.3	1683	1633	0	0
NM_001178569.1	1101	1051	6	513.963
NM_001178570.3	1632	1582	1	56.9084
NM_001178571.3	1635	1585	0	0
NM_001178573.1	2703	2653	1	33.9348
NM_001178575.1	1563	1513	0	0
NM_001178576.3	915	865	0	0
NM_001178577.3	2865	2815	1	31.9819
NM_001178578.1	405	355	0	0
NM_001178579.3	912	862	1	104.442
NM_001178581.3	1242	1192	0	0
NM_001178582.1	1155	1105	1	81.4743
NM_001178583.3	3363	3313	2	54.349
NM_001178584.3	1311	1261	1	71.395
NM_001178585.1	2550	2500	0	0
NM_001178586.1	2196	2146	1	41.9521
NM_001178587.3	1590	1540	0	0
NM_001178588.3	1353	1303	0	0
NM_001178589.1	1467	1417	0	0
NM_001178590.1	717	667	0	0
NM_001178591.3	1347	1297	0	0
NM_001178592.3	489	439	0	0
NM_001178593.1	3390	3340	1	26.9548
NM_001178594.1	1164	1114	0	0
NM_001178595.3	1452	1402	2	128.43
NM_001178596.3	1659	1609	1	55.9535
NM_001178597.1	1113	1063	3	254.08
NM_001178598.1	1572	1522	0	0
NM_001178599.3	924	874	0	0
NM_001178600.3	444	394	0	0
NM_001178601.1	366	316	0	0
NM_001178602.1	528	478	0	0
NM_001178603.3	2085	2035	0	0
NM_001178604.1	717	667	1	134.976
NM_001178605.1	840	790	0	0
NM_001178606.3	429	379	0	0
NM_001178607.3	2067	2017	0	0
NM_001178608.1	2001	1951	0	0
NM_001178609.1	699	649	0	0
NM_001178610.3	321	271	0	0
NM_001178611.3	1473	1423	0	0
NM_001178612.1	600	550	0	0
NM_001178613.2	963	913	1	98.608
NM_001178615.4	1182	1132	0	0
NM_001178616.3	318	268	0	0
NM_001178617.1	417	367	0	0
NM_001178618.2	1638	1588	0	0
NM_001178619.3	1260	1210	0	0
NM_001178620.3	1443	1393	0	0
NM_001178621.1	1311	1261	1	71.395
NM_001178622.1	1584	1534	0	0
NM_001178623.4	5751	5701	1	15.7918
NM_001178624.3	2424	2374	0	0
NM_001178626.1	606	556	1	161.923
NM_001178627.1	1338	1288	0	0
NM_001178628.3	1914	1864	0	0
NM_001178629.3	2637	2587	0	0
NM_001178630.1	441	391	0	0
NM_001178631.1	1473	1423	2	126.534
NM_001178632.3	2394	2344	0	0
NM_001178633.4	435	385	0	0
NM_001178634.1	1614	1564	8	460.507
NM_001178635.1	1284	1234	1	72.9571
NM_001178636.4	1452	1402	1	64.2148
NM_001178637.4	2718	2668	1	33.744
NM_001178638.1	966	916	1	98.2851
NM_001178639.1	900	850	0	0
NM_001178641.3	1425	1375	0	0
NM_001178642.3	2580	2530	0	0
NM_001178643.2	3651	3601	0	0
NM_001178644.1	1725	1675	0	0
NM_001178645.3	1407	1357	0	0
NM_001178646.1	1845	1795	0	0
NM_001178647.3	1755	1705	0	0
NM_001178649.3	363	313	0	0
NM_001178650.1	1140	1090	0.492735	40.6977
NM_001178651.1	567	517	0	0
NM_001178652.2	792	742	0	0
NM_001178653.1	1566	1516	0	0
NM_001178654.1	771	721	0	0
NM_001178657.1	1158	1108	0	0
NM_001178658.1	930	880	7	716.141
NM_001178659.1	780	730	0	0
NM_001178660.1	1284	1234	2	145.914
NM_001178662.1	4911	4861	1	18.5207
NM_001178663.1	1143	1093	0	0
NM_001178664.1	1494	1444	1	62.347
NM_001178665.1	1095	1045	0	0
NM_001178666.2	5314	5264	6.01502	102.874
NM_001178667.1	1317	1267	0	0
NM_001178670.1	3114	3064	1	29.3829
NM_001178671.1	1902	1852	0	0
NM_001178672.1	1539	1489	0	0
NM_001178673.1	1218	1168	1	77.0797
NM_001178674.1	1323	1273	0	0
NM_001178675.1	2400	2350	6	229.862
NM_001178676.1	894	844	1	106.67
NM_001178677.1	1041	991	0	0
NM_001178678.1	507	457	0	0
NM_001178679.1	1065	1015	0	0
NM_001178680.1	333	283	0	0
NM_001178681.1	1701	1651	0	0
NM_001178682.1	1305	1255	4	286.945
NM_001178683.1	1587	1537	0	0
NM_001178684.1	2238	2188	0	0
NM_001178685.1	1503	1453	3	185.883
NM_001178687.1	360	310	0	0
NM_001178688.1	1569	1519	5	296.343
NM_001178689.1	1254	1204	0	0
NM_001178690.1	2283	2233	2	80.6351
NM_001178692.1	777	727	0	0
NM_001178693.1	1392	1342	0	0
NM_001178694.1	939	889	0	0
NM_001178695.1	966	916	2	196.57
NM_001178696.1	1752	1702	1	52.8961
NM_001178697.1	1251	1201	1	74.9618
NM_001178698.1	2526	2476	2	72.7214
NM_001178699.1	1008	958	0	0
NM_001178700.1	435	385	0	0
NM_001178701.1	2139	2089	0	0
NM_001178702.1	459	409	0	0
NM_001178703.1	951	901	0	0
NM_001178704.1	3291	3241	0	0
NM_001178705.1	1272	1222	0	0
NM_001178706.1	1083	1033	3	261.459
NM_001178707.1	528	478	0	0
NM_001178708.1	633	583	0	0
NM_001178709.1	783	733	0	0
NM_001178710.1	1377	1327	0	0
NM_001178711.1	1848	1798	0	0
NM_001178713.1	582	532	0	0
NM_001178715.1	969	919	0	0
NM_001178716.1	552	502	0	0
NM_001178717.1	744	694	3	389.175
NM_001178718.1	1383	1333	0	0
NM_001178720.1	720	670	0	0
NM_001178721.1	1812	1762	1	51.0948
NM_001178722.1	798	748	0	0
NM_001178723.1	852	802	0	0
NM_001178724.1	3150	3100	2	58.0833
NM_001178725.1	1251	1201	78	5847.02
NM_001178727.1	1749	1699	0	0
NM_001178728.1	954	904	0	0
NM_001178729.1	873	823	0	0
NM_001178730.1	2862	2812	2	64.0321
NM_001178731.1	666	616	0	0
NM_001178732.1	1092	1042	0	0
NM_001178733.1	648	598	0	0
NM_001178734.1	267	217	0	0
NM_001178735.1	999	949	1	94.8674
NM_001178737.1	1836	1786	0	0
NM_001178738.1	1479	1429	0	0
NM_001178739.1	123	73	0	0
NM_001178741.1	2229	2179	0	0
NM_001178742.1	630	580	0	0
NM_001178743.1	1539	1489	0	0
NM_001178744.1	2613	2563	0	0
NM_001178745.1	414	364	7	1731.33
NM_001178746.1	6504	6454	0	0
NM_001178747.1	3681	3631	0	0
NM_001178748.1	1044	994	0	0
NM_001178749.1	1185	1135	0	0
NM_001178750.1	1002	952	1	94.5684
NM_001178751.1	2772	2722	1	33.0746
NM_001178752.1	1929	1879	0	0
NM_001178753.1	633	583	0	0
NM_001178754.1	528	478	0	0
NM_001178756.1	4224	4174	1	21.569
NM_001178757.1	384	334	0	0
NM_001178758.1	1074	1024	0	0
NM_001178759.1	1476	1426	0	0
NM_001178760.1	510	460	0	0
NM_001178761.1	828	778	0	0
NM_001178762.1	1833	1783	1	50.4931
NM_001178764.1	309	259	0	0
NM_001178765.1	669	619	1	145.443
NM_001178766.1	1452	1402	1	64.2148
NM_001178767.1	1545	1495	3	180.66
NM_001178768.1	1692	1642	0	0
NM_001178769.1	2772	2722	1	33.0746
NM_001178770.1	777	727	2	247.673
NM_001178771.1	336	286	2	629.574
NM_001178772.1	1896	1846	2	97.5397
NM_001178774.1	474	424	1	212.333
NM_001178776.1	1695	1645	0	0
NM_001178777.1	1464	1414	1	63.6698
NM_001178778.1	3198	3148	0	0
NM_001178779.1	1563	1513	0	0
NM_001178780.1	957	907	1	99.2603
NM_001178781.1	441	391	0	0
NM_001178782.1	1548	1498	3	180.299
NM_001178783.1	3996	3946	1	22.8153
NM_001178784.1	783	733	0	0
NM_001178785.1	753	703	0	0
NM_001178786.2	2391	2341	1	38.4575
NM_001178787.1	4284	4234	0	0
NM_001178788.1	387	337	1	267.149
NM_001178789.1	384	334	0	0
NM_001178790.1	2142	2092	2	86.0699
NM_001178792.1	573	523	0	0
NM_001178794.1	1779	1729	2	104.14
NM_001178795.1	4830	4780	2	37.6691
NM_001178796.1	549	499	0	0
NM_001178797.2	2163	2113	0	0
NM_001178798.1	3057	3007	0	0
NM_001178799.1	6327	6277	3	43.0281
NM_001178800.1	1176	1126	1	79.9548
NM_001178801.1	1089	1039	0	0
NM_001178802.1	360	310	0	0
NM_001178804.1	381	331	0	0
NM_001178805.1	1557	1507	0	0
NM_001178806.1	468	418	0	0
NM_001178807.1	951	901	0	0
NM_001178808.1	549	499	0	0
NM_001178809.1	1107	1057	0	0
NM_001178811.1	375	325	0	0
NM_001178812.1	1086	1036	0	0
NM_001178813.1	2499	2449	0	0
NM_001178814.1	1092	1042	0	0
NM_001178815.1	948	898	0	0
NM_001178816.1	678	628	1	143.358
NM_001178817.3	1293	1243	1	72.4289
NM_001178818.1	336	286	2	629.574
NM_001178819.1	1029	979	0	0
NM_001178820.3	849	799	0	0
NM_001178821.1	1008	958	0	0
NM_001178822.1	2001	1951	1	46.1451
NM_001178824.3	846	796	7	791.713
NM_001178826.1	2115	2065	1	43.5976
NM_001178827.1	657	607	0	0
NM_001178828.3	1737	1687	0	0
NM_001178830.1	1656	1606	1	56.058
NM_001178831.1	1482	1432	1	62.8695
NM_001178832.3	1014	964	0	0
NM_001178833.1	840	790	0	0
NM_001178834.3	804	754	0	0
NM_001178835.1	1683	1633	0	0
NM_001178836.3	804	754	0	0
NM_001178837.1	4380	4330	3	62.3758
NM_001178838.1	2049	1999	0	0
NM_001178839.3	648	598	1	150.55
NM_001178840.1	3567	3517	0	0
NM_001178841.1	381	331	1	271.991
NM_001178842.3	483	433	4	831.678
NM_001178844.1	939	889	1	101.27
NM_001178845.1	1935	1885	0	0
NM_001178846.3	3648	3598	4	100.088
NM_001178847.1	2916	2866	2	62.8256
NM_001178848.1	420	370	1	243.322
NM_001178849.3	474	424	4	849.331
NM_001178850.1	501	451	0	0
NM_001178851.1	1503	1453	0	0
NM_001178852.3	1197	1147	2	156.982
NM_001178853.1	684	634	0	0
NM_001178854.1	342	292	0	0
NM_001178855.3	1404	1354	1	66.4912
NM_001178856.1	1488	1438	0	0
NM_001178857.1	1557	1507	3	179.222
NM_001178858.3	2871	2821	1	31.9139
NM_001178859.1	501	451	0	0
NM_001178861.1	1164	1114	4	323.264
NM_001178862.3	1413	1363	1	66.0522
NM_001178863.1	459	409	0	0
NM_001178864.1	363	313	0	0
NM_001178865.3	1182	1132	0	0
NM_001178866.1	771	721	2	249.734
NM_001178867.1	1530	1480	1	60.8305
NM_001178868.3	2202	2152	1	41.8351
NM_001178869.1	498	448	6.42857	1291.87
NM_001178870.1	3069	3019	2	59.6417
NM_001178871.3	1206	1156	0	0
NM_001178872.1	702	652	0	0
NM_001178873.1	1674	1624	0	0
NM_001178875.1	1908	1858	1	48.4549
NM_001178876.1	3003	2953	3	91.462
NM_001178877.3	1848	1798	0	0
NM_001178878.1	1773	1723	1	52.2514
NM_001178879.1	1443	1393	1	64.6297
NM_001178880.3	1887	1837	1	49.0088
NM_001178881.1	540	490	0	0
NM_001178882.1	588	538	0	0
NM_001178884.1	1695	1645	0	0
NM_001178885.1	1509	1459	0	0
NM_001178886.1	1491	1441	2	124.954
NM_001178887.1	696	646	0	0
NM_001178888.1	324	274	0	0
NM_001178890.1	369	319	0	0
NM_001178891.1	651	601	0.333333	49.933
NM_001178892.1	2289	2239	0	0
NM_001178893.3	696	646	1	139.364
NM_001178894.1	1290	1240	3	217.812
NM_001178895.1	696	646	1	139.364
NM_001178896.3	1893	1843	2	97.6985
NM_001178897.1	1563	1513	1	59.5037
NM_001178898.1	1557	1507	0	0
NM_001178899.1	4011	3961	5	113.644
NM_001178900.1	378	328	4	1097.92
NM_001178901.3	705	655	0	0
NM_001178902.1	765	715	1	125.915
NM_001178903.1	597	547	2	329.174
NM_001178904.3	3438	3388	1	26.5729
NM_001178905.1	1620	1570	1	57.3434
NM_001178906.3	2235	2185	0	0
NM_001178907.1	1035	985	0	0
NM_001178908.1	2286	2236	2	80.5269
NM_001178909.3	666	616	0	0
NM_001178910.1	1434	1384	1	65.0499
NM_001178911.3	1350	1300	0	0
NM_001178912.1	1572	1522	0	0
NM_001178913.1	2064	2014	2	89.4033
NM_001178914.3	861	811	1	111.01
NM_001178915.1	2772	2722	0	0
NM_001178916.1	1584	1534	6	352.135
NM_001178917.3	831	781	1	115.274
NM_001178918.1	1254	1204	1	74.775
NM_001178919.1	1185	1135	0	0
NM_001178920.3	591	541	1	166.412
NM_001178921.1	462	412	0	0
NM_001178922.1	672	622	4	578.965
NM_001178923.3	2631	2581	1	34.8815
NM_001178924.1	3231	3181	1	28.3021
NM_001178925.1	558	508	1	177.223
NM_001178926.3	438	388	0	0
NM_001178927.1	1833	1783	5	252.465
NM_001178928.1	966	916	1	98.2851
NM_001178929.3	1395	1345	1	66.9362
NM_001178930.1	750	700	0	0
NM_001178931.3	2193	2143	0	0
NM_001178932.2	2280	2230	1	40.3718
NM_001178933.1	555	505	0	0
NM_001178934.3	1350	1300	6	415.519
NM_001178935.1	447	397	0	0
NM_001178936.3	1470	1420	0	0
NM_001178937.1	432	382	0	0
NM_001178938.1	2694	2644	1	34.0503
NM_001178939.3	1176	1126	1	79.9548
NM_001178940.1	1935	1885	3	143.282
NM_001178941.3	417	367	0	0
NM_001178942.1	1479	1429	0	0
NM_001178943.1	1584	1534	0	0
NM_001178944.3	903	853	0	0
NM_001178945.1	1647	1597	1	56.3739
NM_001178946.3	894	844	7	746.687
NM_001178947.1	1602	1552	2	116.017
NM_001178948.3	390	340	2	529.583
