target_id	length	eff_length	est_counts	tpm
YHR118C_mRNA	1308	1258	411	19.0376
YJL097W_mRNA	654	604	548	52.8682
YDL120W_mRNA	525	475	543	66.6127
YLR292C_mRNA	582	532	846	92.6636
YPR170W-B_mRNA	258	208	1203.25	337.087
YKR091W_mRNA	741	691	212	17.8776
YPR016C_mRNA	738	688	1061	89.8623
YNL103W_mRNA	2019	1969	615	18.2004
YAL012W_mRNA	1185	1135	4034	207.105
YJL148W_mRNA	702	652	1216	108.677
YER039C-A_mRNA	219	169	11	3.79277
YKL162C-A_mRNA	153	103	1	0.565735
YDR421W_mRNA	2853	2803	453	9.41728
YGL051W_mRNA	705	655	61.1765	5.44244
YER058W_mRNA	324	274	91	19.3527
YNL243W_mRNA	2907	2857	1708	34.836
YGL220W_mRNA	363	313	203	37.7922
YDL186W_mRNA	834	784	94.4867	7.02272
YER110C_mRNA	3342	3292	4287	75.8829
YLL027W_mRNA	753	703	374	31.0004
YER135C_mRNA	393	343	11	1.86874
YOL060C_mRNA	2121	2071	537	15.1093
YCL051W_mRNA	1752	1702	277	9.48355
YBL049W_mRNA	417	367	78	12.3845
YOL102C_mRNA	693	643	457	41.4148
YGR065C_mRNA	1782	1732	152	5.11383
YMR292W_mRNA	417	367	231	36.6772
YBL021C_mRNA	435	385	154	23.3083
YPR026W_mRNA	3636	3586	222	3.60739
YLR421C_mRNA	471	421	1172	162.217
YHR054W-A_mRNA	195	145	395.991	159.136
YPR154W_mRNA	648	598	698	68.015
YAL058W_mRNA	1509	1459	564.063	22.528
YDR119W-A_mRNA	201	151	27	10.4193
YJR055W_mRNA	495	445	141	18.4633
YMR273C_mRNA	2748	2698	800	17.2782
YHL008C_mRNA	1884	1834	340	10.8026
YNL212W_mRNA	2349	2299	1279	32.4177
YDR429C_mRNA	825	775	11750	883.46
YCL027W_mRNA	1539	1489	182	7.12241
YCR030C_mRNA	2613	2563	908	20.6437
YGR048W_mRNA	1086	1036	584	32.8476
YPL249C_mRNA	2685	2635	893	19.7479
YLR165C_mRNA	765	715	121	9.8612
YDR220C_mRNA	294	244	0	0
YDR263C_mRNA	1293	1243	87	4.07848
YBR187W_mRNA	843	793	1946	142.995
YOR244W_mRNA	1338	1288	757	34.2476
YBR201C-A_mRNA	204	154	34	12.865
YBR074W_mRNA	2931	2881	1028	20.7922
YDL195W_mRNA	3822	3772	3286	50.7629
YDR007W_mRNA	675	625	528.819	49.3035
YOL014W_mRNA	375	325	292	52.354
YLR059C_mRNA	810	760	963	73.8352
YML130C_mRNA	1692	1642	1622	57.561
YBR223C_mRNA	1635	1585	273.7	10.0623
YCR018C-A_mRNA	255	205	1007.03	286.245
YER019W_mRNA	1434	1384	566	23.8304
YIR016W_mRNA	798	748	285	22.2021
YIL069C_mRNA	408	358	4408.59	717.575
YLR440C_mRNA	2130	2080	940	26.3339
YIL102C_mRNA	306	256	3	0.68286
YER042W_mRNA	555	505	625	72.1173
YBL069W_mRNA	1290	1240	523.363	24.5941
YML116W_mRNA	1629	1579	211	7.78665
YHR058C_mRNA	888	838	333	23.1553
YMR265C_mRNA	1386	1336	520	22.6802
YDL169C_mRNA	672	622	62	5.80834
YPL109C_mRNA	1974	1924	218	6.6024
YPL204W_mRNA	1485	1435	1599	64.9303
YLR365W_mRNA	333	283	15	3.08856
YOR047C_mRNA	1335	1285	372	16.869
YLR222C_mRNA	2454	2404	1891	45.8361
YPR183W_mRNA	804	754	1981	153.096
YOR396C-A_mRNA	483	433	1.28	0.172255
YER077C_mRNA	2067	2017	500	14.4449
YDR348C_mRNA	1500	1450	582	23.3887
YKL030W_mRNA	606	556	399.291	41.8471
YGR295C_mRNA	1146	1096	915.293	48.6632
YER039C_mRNA	750	700	53.1165	4.42163
YPL230W_mRNA	1176	1126	211	10.9193
YFL007W_mRNA	6432	6382	2184	19.941
YLR371W_mRNA	4071	4021	586	8.49208
YMR061W_mRNA	2034	1984	1489	43.7324
YPL159C_mRNA	762	712	358	29.2991
YMR288W_mRNA	2916	2866	533	10.8368
YMR166C_mRNA	1107	1057	183	10.0885
YHR142W_mRNA	951	901	891	57.624
YJR111C_mRNA	852	802	251	18.2369
YPL152W_mRNA	1077	1027	294	16.6812
YJR113C_mRNA	744	694	622.587	52.2747
YDR230W_mRNA	348	298	14.2437	2.78521
YDR131C_mRNA	1671	1621	240	8.62738
YEL020W-A_mRNA	264	214	136.853	37.2642
YLR116W_mRNA	1431	1381	461	19.4517
YIR040C_mRNA	333	283	0	0
YLR013W_mRNA	426	376	0	0
YBR125C_mRNA	1182	1132	444	22.8553
YPL216W_mRNA	3309	3259	561	10.0306
YOR290C_mRNA	5112	5062	2075	23.8862
YEL012W_mRNA	657	607	338	32.4473
YLR179C_mRNA	606	556	2868	300.576
YDR297W_mRNA	1050	1000	1165	67.8854
YBR191W_mRNA	483	433	22725	3058.21
YKL060C_mRNA	1080	1030	166114	9397.66
YDL215C_mRNA	3279	3229	902	16.2775
YJL205C_mRNA	162	112	47	24.4529
YGL133W_mRNA	3795	3745	1125	17.5046
YOR355W_mRNA	1569	1519	942	36.1363
YIL061C_mRNA	903	853	309	21.1086
YGR078C_mRNA	600	550	1017	107.748
YJR020W_mRNA	333	283	2.26642	0.466663
YAR068W_mRNA	486	436	47.764	6.38359
YLR417W_mRNA	1701	1651	347	12.2471
YDL129W_mRNA	876	826	385	27.1601
YPR064W_mRNA	420	370	10	1.57488
YPL082C_mRNA	5604	5554	1447	15.1814
YMR101C_mRNA	1032	982	7	0.415372
YBR299W_mRNA	1755	1705	36.0748	1.2329
YDL088C_mRNA	1587	1537	726	27.5241
YKR034W_mRNA	810	760	1.97917	0.151747
YOR199W_mRNA	330	280	35	7.28384
YOR005C_mRNA	2835	2785	417	8.72492
YCR081W_mRNA	4284	4234	390	5.3674
YHR143W-A_mRNA	213	163	483	172.667
YMR296C_mRNA	1677	1627	1462	52.3613
YMR212C_mRNA	2349	2299	1611	40.8326
YDR039C_mRNA	3276	3226	1541.33	27.8408
YFL027C_mRNA	1494	1444	773	31.1934
YJL075C_mRNA	417	367	137.361	21.8096
YBR219C_mRNA	384	334	4.93933	0.861732
YBL032W_mRNA	1146	1096	3318	176.407
YFR039C_mRNA	1533	1483	1101	43.261
YER184C_mRNA	2385	2335	221	5.51513
YBR114W_mRNA	2373	2323	530	13.2947
YBR267W_mRNA	1182	1132	711.188	36.6091
YIL009C-A_mRNA	546	496	192	22.5564
YMR153C-A_mRNA	336	286	265.43	54.0798
YPL035C_mRNA	348	298	201.18	39.3385
YDR075W_mRNA	927	877	313	20.7967
YER060W-A_mRNA	1593	1543	212.949	8.04192
YNL135C_mRNA	345	295	2708	534.906
YPR107C_mRNA	627	577	366	36.962
YOL001W_mRNA	882	832	186	13.0269
YNL032W_mRNA	846	796	549	40.1892
YHR060W_mRNA	546	496	560	65.7895
YOR187W_mRNA	1314	1264	3301	152.177
YMR127C_mRNA	1017	967	431	25.9718
YDL223C_mRNA	3141	3091	357	6.73007
YDR156W_mRNA	414	364	459	73.4788
YDR167W_mRNA	621	571	731	74.5988
YLL065W_mRNA	351	301	0.264062	0.0511198
YGR281W_mRNA	4434	4384	1191	15.8304
YIL060W_mRNA	435	385	378.332	57.2615
YJL015C_mRNA	285	235	9.51303	2.35886
YPL146C_mRNA	1368	1318	3248	143.599
YGL148W_mRNA	1131	1081	4124	222.302
YPR133W-A_mRNA	153	103	339	191.784
YAL044C_mRNA	513	463	1780	224.021
YOR151C_mRNA	3675	3625	3276	52.6607
YNL046W_mRNA	519	469	286	35.534
YJL003W_mRNA	357	307	112	21.2584
YEL058W_mRNA	1674	1624	1530	54.8979
YNL325C_mRNA	2640	2590	244.926	5.51043
YLR369W_mRNA	1974	1924	348	10.5396
YGL004C_mRNA	1254	1204	363	17.5683
YJL196C_mRNA	933	883	964	63.6161
YPR015C_mRNA	744	694	63	5.28971
YMR013C_mRNA	1560	1510	200	7.71798
YHL013C_mRNA	924	874	1132	75.4719
YER165W_mRNA	1734	1684	8001	276.855
YIL089W_mRNA	618	568	55	5.64241
YNL062C_mRNA	1437	1387	1870	78.5626
YML059C_mRNA	5040	4990	696	8.12754
YML086C_mRNA	1581	1531	1497	56.9767
YPL036W_mRNA	2844	2794	125.38	2.61488
YOR161C-C_mRNA	147	97	4	2.40292
YBL061C_mRNA	2091	2041	1049.83	29.9728
YIL166C_mRNA	1629	1579	118	4.35462
YHR216W_mRNA	1572	1522	483.011	18.4924
YER182W_mRNA	735	685	229	19.4803
YGR190C_mRNA	366	316	202.804	37.3972
YKR005C_mRNA	1578	1528	80	3.05082
YJR162C_mRNA	351	301	1.25231	0.242436
YMR186W_mRNA	2118	2068	23937.3	674.489
YJL152W_mRNA	360	310	243.308	45.7345
YMR169C_mRNA	1521	1471	202.901	8.03753
YDR274C_mRNA	372	322	85	15.382
YBL083C_mRNA	426	376	63.7413	9.87833
YCL056C_mRNA	435	385	315	47.6761
YGL223C_mRNA	1254	1204	794	38.4277
YJL098W_mRNA	3177	3127	1315	24.5046
YOR396W_mRNA	5391	5341	871.994	9.51353
YJL120W_mRNA	324	274	70.5033	14.9937
YLR332W_mRNA	1131	1081	484.113	26.0959
YNL285W_mRNA	372	322	84	15.2011
YIL029W-A_mRNA	372	322	21.5657	3.90264
YOL066C_mRNA	1776	1726	612	20.6615
YNL247W_mRNA	2304	2254	3594	92.9126
YPR102C_mRNA	525	475	15976	1959.86
YBR287W_mRNA	1284	1234	727	34.3297
YGL007C-A_mRNA	87	37.0051	7	11.0227
YGL175C_mRNA	1038	988	96	5.66193
YHR071W_mRNA	690	640	885	80.5775
YIL095W_mRNA	2433	2383	279	6.8223
YHR107C_mRNA	1224	1174	1215	60.3057
YOL166W-A_mRNA	156	106	0	0
YLR050C_mRNA	486	436	443	59.2063
YCR010C_mRNA	852	802	51	3.7055
YNL161W_mRNA	2271	2221	991	26.0001
YOR055W_mRNA	435	385	24.153	3.65562
YGL063C-A_mRNA	150	100	2.55452	1.48854
YMR306W_mRNA	5358	5308	262.836	2.88539
YAR066W_mRNA	612	562	43.4286	4.50287
YGL128C_mRNA	852	802	305	22.1603
YPR048W_mRNA	1872	1822	789	25.2336
YLR345W_mRNA	1530	1480	530	20.8672
YPR140W_mRNA	1146	1096	361	19.1932
YKL208W_mRNA	816	766	168	12.78
Q0045_mRNA	1605	1555	34.1529	1.27981
YKL058W_mRNA	369	319	534	97.5441
YGL030W_mRNA	318	268	11278	2452.15
YHR209W_mRNA	876	826	127	8.9593
YJL082W_mRNA	2196	2146	474	12.8706
YKR017C_mRNA	1656	1606	296	10.7398
YER126C_mRNA	786	736	1762	139.501
YDR110W_mRNA	1701	1651	2062	72.7767
YKR040C_mRNA	504	454	364.726	46.8125
YGL033W_mRNA	645	595	34	3.32976
YKL046C_mRNA	1350	1300	1403	62.8876
YLR236C_mRNA	324	274	16.1098	3.42602
YGR165W_mRNA	1038	988	833	49.1291
YML103C_mRNA	4968	4918	2447	28.9932
YFL010W-A_mRNA	285	235	321.269	79.662
YNL338W_mRNA	159	109	1.4587	0.779814
YGR193C_mRNA	1233	1183	1417	69.7968
YJL197C-A_mRNA	282	232	0	0
YLR439W_mRNA	960	910	501	32.0809
YKL001C_mRNA	609	559	510	53.1629
YKL078W_mRNA	2208	2158	977	26.3811
YJL062W_mRNA	2493	2443	426	10.161
YPL245W_mRNA	1365	1315	657	29.1132
YBR058C-A_mRNA	243	193	236	71.2533
YNL106C_mRNA	3552	3502	364.217	6.0603
YNL204C_mRNA	903	853	56.9835	3.8927
YDR211W_mRNA	2139	2089	2189	61.0601
YDL109C_mRNA	1944	1894	127	3.90728
YIL111W_mRNA	453	403	556	80.3934
YOR117W_mRNA	1305	1255	2022	93.8832
YOR074C_mRNA	915	865	394.515	26.5765
YKL223W_mRNA	333	283	8.82535	1.81717
YPL170W_mRNA	459	409	287	40.8892
YHR072W_mRNA	2196	2146	1273.17	34.5708
YOR077W_mRNA	699	649	96	8.6194
YAL043C_mRNA	2358	2308	656	16.5622
YPL283W-A_mRNA	576	526	109.501	12.1306
YEL075W-A_mRNA	612	562	0	0
YPL115C_mRNA	3387	3337	874	15.2618
YBR268W_mRNA	318	268	380	82.6227
YJR022W_mRNA	330	280	37.4067	7.7847
YER025W_mRNA	1584	1534	5788	219.864
YPL226W_mRNA	3591	3541	4403	72.4558
YLR348C_mRNA	897	847	792.667	54.5328
YNL320W_mRNA	855	805	328	23.7426
YEL070W_mRNA	1509	1459	5.45455	0.217848
YMR034C_mRNA	1305	1255	53	2.46084
YJL178C_mRNA	816	766	901	68.5404
YMR310C_mRNA	954	904	642	41.3825
YKL132C_mRNA	1293	1243	60.361	2.82967
YBR286W_mRNA	1614	1564	11046	411.546
YKR032W_mRNA	315	265	0	0
YOL163W_mRNA	510	460	24	3.04021
YDR524C-A_mRNA	120	70	3	2.49732
YGR044C_mRNA	903	853	1196	81.702
YJL133C-A_mRNA	225	175	88	29.3019
YCR023C_mRNA	1836	1786	463	15.106
YLR057W_mRNA	2550	2500	895	20.8609
YIL024C_mRNA	570	520	16	1.79295
YHR131W-A_mRNA	246	196	5.56826	1.65544
YJL141C_mRNA	2424	2374	1497.44	36.7553
YPR192W_mRNA	918	868	58	3.89367
YOR304W_mRNA	3363	3313	1954	34.368
YLR009W_mRNA	600	550	6741	714.187
YDL050C_mRNA	372	322	57.0064	10.3162
YEL048C_mRNA	459	409	113	16.0993
YBR196C-A_mRNA	150	100	5	2.91354
YLL024C_mRNA	1920	1870	23269.7	725.102
YOR255W_mRNA	837	787	0	0
YNL141W_mRNA	1044	994	3083	180.733
YDR535C_mRNA	501	451	8	1.03363
YML034W_mRNA	2505	2455	1859.38	44.1334
YDR202C_mRNA	1056	1006	319.027	18.4791
YBL091C-A_mRNA	528	478	129	15.7258
YER099C_mRNA	957	907	655	42.0809
YGL002W_mRNA	651	601	477	46.2482
YMR131C_mRNA	1536	1486	4444	174.263
YGL123C-A_mRNA	231	181	1141.8	367.588
YLL048C_mRNA	4986	4936	2498	29.4895
YPL150W_mRNA	2706	2656	448	9.8288
YBR113W_mRNA	483	433	320.575	43.1412
YCL067C_mRNA	633	583	332.075	33.1908
YMR263W_mRNA	606	556	819	85.8341
YOR289W_mRNA	756	706	203	16.7549
YCL025C_mRNA	1902	1852	407	12.8057
YDL132W_mRNA	2448	2398	1233	29.9616
YKL186C_mRNA	555	505	544	62.7709
YCL043C_mRNA	1569	1519	10014.5	384.17
YOL100W_mRNA	3246	3196	513.769	9.36724
YML031C-A_mRNA	336	286	16.2649	3.31388
YDR034C-A_mRNA	177	127	4656.47	2136.5
YOR337W_mRNA	2280	2230	592	15.4692
YDL013W_mRNA	1860	1810	432	13.9077
YDR534C_mRNA	1587	1537	58	2.1989
