target_id	length	eff_length	est_counts	tpm
YBR223C_mRNA	1635	1585	149.378	7.51586
YCR018C-A_mRNA	255	205	762.051	296.449
YER019W_mRNA	1434	1384	369	21.2623
YIR016W_mRNA	798	748	180	19.1907
YIL069C_mRNA	408	358	3476.26	774.371
YLR440C_mRNA	2130	2080	606	23.2343
YIL102C_mRNA	306	256	2	0.623032
YER042W_mRNA	555	505	325	51.323
YBL069W_mRNA	1290	1240	244.645	15.7338
YML116W_mRNA	1629	1579	193	9.74755
YHR058C_mRNA	888	838	210	19.9846
YMR265C_mRNA	1386	1336	295	17.609
YDL169C_mRNA	672	622	27	3.46173
YPL109C_mRNA	1974	1924	153	6.34171
YPL204W_mRNA	1485	1435	1112	61.7978
YLR365W_mRNA	333	283	12	3.38154
YOR047C_mRNA	1335	1285	347	21.5351
YLR222C_mRNA	2454	2404	1275	42.2957
YPR183W_mRNA	804	754	1227	129.776
YOR396C-A_mRNA	483	433	19.2049	3.53707
YER077C_mRNA	2067	2017	324	12.8103
YDR348C_mRNA	1500	1450	383	21.0645
YKL030W_mRNA	606	556	304.887	43.7305
YGR295C_mRNA	1146	1096	674.958	49.1119
YER039C_mRNA	750	700	37.3529	4.25546
YPL230W_mRNA	1176	1126	102	7.22407
YFL007W_mRNA	6432	6382	1743	21.7801
YLR371W_mRNA	4071	4021	432	8.56781
YMR061W_mRNA	2034	1984	1022	41.0799
YPL159C_mRNA	762	712	211	23.6332
YMR288W_mRNA	2916	2866	355	9.87808
YMR166C_mRNA	1107	1057	91	6.86573
YHR142W_mRNA	951	901	693	61.3379
YJR111C_mRNA	852	802	187	18.5946
YPL152W_mRNA	1077	1027	188	14.5985
YJR113C_mRNA	744	694	337.859	38.8236
YDR230W_mRNA	348	298	7.26354	1.9438
YDR131C_mRNA	1671	1621	142	6.98595
YEL020W-A_mRNA	264	214	87.1654	32.4826
YLR116W_mRNA	1431	1381	328	18.9409
YIR040C_mRNA	333	283	0	0
YLR013W_mRNA	426	376	0	0
YBR125C_mRNA	1182	1132	295	20.7824
YPL216W_mRNA	3309	3259	354	8.66242
YOR290C_mRNA	5112	5062	1607	25.3171
YEL012W_mRNA	657	607	234	30.7431
YLR179C_mRNA	606	556	1718	246.416
YDR297W_mRNA	1050	1000	739	58.9338
YBR191W_mRNA	483	433	17550.7	3232.42
YKL060C_mRNA	1080	1030	96090	7439.8
YDL215C_mRNA	3279	3229	549	13.5589
YJL205C_mRNA	162	112	21	14.9528
YGL133W_mRNA	3795	3745	725	15.4385
YOR355W_mRNA	1569	1519	792	41.5803
YIL061C_mRNA	903	853	210	19.6332
YGR078C_mRNA	600	550	685	99.3226
YJR020W_mRNA	333	283	8.716	2.45613
YAR068W_mRNA	486	436	57.9361	10.597
YLR417W_mRNA	1701	1651	224	10.8198
YDL129W_mRNA	876	826	209	20.1784
YPR064W_mRNA	420	370	5	1.07768
YPL082C_mRNA	5604	5554	1097	15.7515
YMR101C_mRNA	1032	982	20	1.6242
YBR299W_mRNA	1755	1705	66.6875	3.11918
YDL088C_mRNA	1587	1537	537	27.8625
YKR034W_mRNA	810	760	0	0
YOR199W_mRNA	330	280	22.381	6.37442
YOR005C_mRNA	2835	2785	219	6.27103
YCR081W_mRNA	4284	4234	286	5.38686
YHR143W-A_mRNA	213	163	440	215.271
YMR296C_mRNA	1677	1627	1254	61.4653
YMR212C_mRNA	2349	2299	1229	42.6318
YDR039C_mRNA	3276	3226	1368.87	33.839
YFL027C_mRNA	1494	1444	529	29.2152
YJL075C_mRNA	417	367	133.768	29.0675
YBR219C_mRNA	384	334	8.21707	1.96196
YBL032W_mRNA	1146	1096	2386	173.612
YFR039C_mRNA	1533	1483	644	34.631
YER184C_mRNA	2385	2335	191	6.52329
YBR114W_mRNA	2373	2323	340	11.6721
YBR267W_mRNA	1182	1132	599.385	42.226
YIL009C-A_mRNA	546	496	104	16.7214
YMR153C-A_mRNA	336	286	156.692	43.692
YPL035C_mRNA	348	298	138.656	37.1058
YDR075W_mRNA	927	877	207	18.8231
YER060W-A_mRNA	1593	1543	209.908	10.8489
YNL135C_mRNA	345	295	1475	398.74
YPR107C_mRNA	627	577	240	33.1708
YOL001W_mRNA	882	832	156	14.9528
YNL032W_mRNA	846	796	392	39.2729
YHR060W_mRNA	546	496	405	65.1169
YOR187W_mRNA	1314	1264	1625	102.524
YMR127C_mRNA	1017	967	237	19.5453
YDL223C_mRNA	3141	3091	238	6.14042
YDR156W_mRNA	414	364	358	78.4336
YDR167W_mRNA	621	571	448	62.5694
YLL065W_mRNA	351	301	0	0
YGR281W_mRNA	4434	4384	1061	19.3003
YIL060W_mRNA	435	385	236.329	48.9528
YJL015C_mRNA	285	235	20.7841	7.05315
YPL146C_mRNA	1368	1318	2274	137.593
YGL148W_mRNA	1131	1081	2796	206.268
YPR133W-A_mRNA	153	103	270	209.048
YAL044C_mRNA	513	463	1064	183.266
YOR151C_mRNA	3675	3625	2501	55.0207
YNL046W_mRNA	519	469	180	30.6069
YJL003W_mRNA	357	307	88	22.8594
YEL058W_mRNA	1674	1624	865	42.4767
YNL325C_mRNA	2640	2590	172.79	5.32035
YLR369W_mRNA	1974	1924	233	9.65764
YGL004C_mRNA	1254	1204	228	15.1018
YJL196C_mRNA	933	883	625	56.4468
YPR015C_mRNA	744	694	49	5.63063
YMR013C_mRNA	1560	1510	182	9.61202
YHL013C_mRNA	924	874	676	61.6816
YER165W_mRNA	1734	1684	6417	303.886
YIL089W_mRNA	618	568	44	6.17767
YNL062C_mRNA	1437	1387	1021	58.7043
YML059C_mRNA	5040	4990	786	12.5615
YML086C_mRNA	1581	1531	1029	53.5995
YPL036W_mRNA	2844	2794	125.356	3.57798
YOR161C-C_mRNA	147	97	1	0.822145
YBL061C_mRNA	2091	2041	641.439	25.063
YIL166C_mRNA	1629	1579	77	3.88892
YHR216W_mRNA	1572	1522	833.94	43.6959
YER182W_mRNA	735	685	141	16.4153
YGR190C_mRNA	366	316	164.203	41.4395
YKR005C_mRNA	1578	1528	53	2.76613
YJR162C_mRNA	351	301	5.07051	1.3434
YMR186W_mRNA	2118	2068	16794.8	647.655
YJL152W_mRNA	360	310	137.797	35.4486
YMR169C_mRNA	1521	1471	96.0292	5.20608
YDR274C_mRNA	372	322	54	13.3739
YBL083C_mRNA	426	376	57.8135	12.262
YCL056C_mRNA	435	385	233	48.2631
YGL223C_mRNA	1254	1204	518	34.3102
YJL098W_mRNA	3177	3127	973	24.8145
YOR396W_mRNA	5391	5341	858.037	12.8116
YJL120W_mRNA	324	274	41.3395	12.0319
YLR332W_mRNA	1131	1081	411.463	30.3547
YNL285W_mRNA	372	322	49	12.1356
YIL029W-A_mRNA	372	322	18.1405	4.49276
YOL066C_mRNA	1776	1726	352	16.2638
YNL247W_mRNA	2304	2254	2682	94.891
YPR102C_mRNA	525	475	12903.7	2166.41
YBR287W_mRNA	1284	1234	624	40.3264
YGL007C-A_mRNA	87	37.0051	4	8.62023
YGL175C_mRNA	1038	988	62	5.00443
YHR071W_mRNA	690	640	531	66.166
YIL095W_mRNA	2433	2383	240	8.0317
YHR107C_mRNA	1224	1174	871	59.1657
YOL166W-A_mRNA	156	106	0	0
YLR050C_mRNA	486	436	246	44.9955
YCR010C_mRNA	852	802	44	4.37521
YNL161W_mRNA	2271	2221	701	25.1704
YOR055W_mRNA	435	385	17.6083	3.64734
YGL063C-A_mRNA	150	100	0.812047	0.647592
YMR306W_mRNA	5358	5308	272.996	4.10153
YAR066W_mRNA	612	562	64.2857	9.12218
YGL128C_mRNA	852	802	187	18.5946
YPR048W_mRNA	1872	1822	448	19.6088
YLR345W_mRNA	1530	1480	249	13.4171
YPR140W_mRNA	1146	1096	159	11.5693
YKL208W_mRNA	816	766	92	9.5781
Q0045_mRNA	1605	1555	29.6005	1.51806
YKL058W_mRNA	369	319	390	97.4977
YGL030W_mRNA	318	268	9347	2781.36
YHR209W_mRNA	876	826	85	8.20652
YJL082W_mRNA	2196	2146	249	9.25316
YKR017C_mRNA	1656	1606	141	7.00154
YER126C_mRNA	786	736	1278	138.476
YDR110W_mRNA	1701	1651	1101	53.1815
YKR040C_mRNA	504	454	264.608	46.4801
YGL033W_mRNA	645	595	13	1.7424
YKL046C_mRNA	1350	1300	944	57.9094
YLR236C_mRNA	324	274	10.7961	3.14221
YGR165W_mRNA	1038	988	498	40.1969
YML103C_mRNA	4968	4918	1874	30.3879
YFL010W-A_mRNA	285	235	224.32	76.1239
YNL338W_mRNA	159	109	0	0
YGR193C_mRNA	1233	1183	951	64.1086
YJL197C-A_mRNA	282	232	0	0
YLR439W_mRNA	960	910	310	27.1669
YKL001C_mRNA	609	559	266	37.9481
YKL078W_mRNA	2208	2158	572	21.138
YJL062W_mRNA	2493	2443	361	11.7843
YPL245W_mRNA	1365	1315	611	37.0541
YBR058C-A_mRNA	243	193	182	75.2029
YNL106C_mRNA	3552	3502	309.021	7.03708
YNL204C_mRNA	903	853	57.9179	5.41482
YDR211W_mRNA	2139	2089	1431	54.6288
YDL109C_mRNA	1944	1894	89	3.7474
YIL111W_mRNA	453	403	255	50.4609
YOR117W_mRNA	1305	1255	1330	84.5139
YOR074C_mRNA	915	865	304.963	28.1158
YKL223W_mRNA	333	283	2.28055	0.642649
YPL170W_mRNA	459	409	186	36.2669
YHR072W_mRNA	2196	2146	792.636	29.4553
YOR077W_mRNA	699	649	82	10.076
YAL043C_mRNA	2358	2308	589	20.3517
YPL283W-A_mRNA	576	526	110.132	16.6973
YEL075W-A_mRNA	612	562	18.9745	2.69249
YPL115C_mRNA	3387	3337	689	16.4658
YBR268W_mRNA	318	268	311	92.5435
YJR022W_mRNA	330	280	22.9785	6.54462
YER025W_mRNA	1584	1534	3879	201.658
YPL226W_mRNA	3591	3541	4823	108.62
YLR348C_mRNA	897	847	307.346	28.9377
YNL320W_mRNA	855	805	212	21.002
YEL070W_mRNA	1509	1459	6.66667	0.364396
YMR034C_mRNA	1305	1255	47	2.98658
YJL178C_mRNA	816	766	710	73.9179
YMR310C_mRNA	954	904	491	43.3145
YKL132C_mRNA	1293	1243	39.0716	2.50674
YBR286W_mRNA	1614	1564	6707	341.989
YKR032W_mRNA	315	265	1	0.300936
YOL163W_mRNA	510	460	10	1.73365
YDR524C-A_mRNA	120	70	0.666667	0.759506
YGR044C_mRNA	903	853	545	50.9528
YJL133C-A_mRNA	225	175	9	4.10133
YCR023C_mRNA	1836	1786	326	14.5565
YLR057W_mRNA	2550	2500	590	18.8205
YIL024C_mRNA	570	520	18	2.76051
YHR131W-A_mRNA	246	196	9.52668	3.8762
YJL141C_mRNA	2424	2374	974.107	32.7225
YPR192W_mRNA	918	868	37	3.3994
YOR304W_mRNA	3363	3313	1402	33.7479
YLR009W_mRNA	600	550	4623	670.319
YDL050C_mRNA	372	322	46.6916	11.5639
YEL048C_mRNA	459	409	83	16.1836
YBR196C-A_mRNA	150	100	7	5.58237
YLL024C_mRNA	1920	1870	18183.6	775.457
YOR255W_mRNA	837	787	1	0.101332
YNL141W_mRNA	1044	994	1691	135.668
YDR535C_mRNA	501	451	3	0.530475
YML034W_mRNA	2505	2455	1234.18	40.091
YDR202C_mRNA	1056	1006	208.374	16.5183
YBL091C-A_mRNA	528	478	119	19.8536
YER099C_mRNA	957	907	443	38.9508
YGL002W_mRNA	651	601	381	50.5558
YMR131C_mRNA	1536	1486	2965	159.121
YGL123C-A_mRNA	231	181	784.29	345.556
YLL048C_mRNA	4986	4936	2273	36.7235
YPL150W_mRNA	2706	2656	290	8.70743
YBR113W_mRNA	483	433	244.479	45.0271
YCL067C_mRNA	633	583	218.892	29.942
YMR263W_mRNA	606	556	540	77.4532
YOR289W_mRNA	756	706	84	9.48844
YCL025C_mRNA	1902	1852	216	9.30107
YDL132W_mRNA	2448	2398	845	28.1014
YKL186C_mRNA	555	505	493	77.8531
YCL043C_mRNA	1569	1519	6620.29	347.568
YOL100W_mRNA	3246	3196	380.647	9.49809
YML031C-A_mRNA	336	286	8.70041	2.42602
YDR034C-A_mRNA	177	127	3454.44	2169.18
YOR337W_mRNA	2280	2230	372	13.3033
YDL013W_mRNA	1860	1810	361	15.9056
YDR534C_mRNA	1587	1537	111	5.7593
YLR157C_mRNA	1089	1039	388	29.7808
