target_id	length	eff_length	est_counts	tpm
YOL140W_mRNA	1272	1222	702	27.2409
YFL009W_mRNA	2340	2290	1350.47	27.9644
YLL004W_mRNA	1851	1801	545	14.3496
YKL057C_mRNA	3114	3064	1602	24.793
YPL130W_mRNA	672	622	1	0.0762369
YDL046W_mRNA	522	472	1065	106.995
YPL072W_mRNA	1500	1450	264.404	8.64682
YPR150W_mRNA	522	472	8.36044	0.83993
YER180C_mRNA	804	754	331	20.8167
YGL157W_mRNA	1044	994	1586	75.6611
YDR252W_mRNA	450	400	103	12.2105
YLR037C_mRNA	375	325	31.8065	4.64075
YMR307W_mRNA	1680	1630	15764	458.601
YIL116W_mRNA	1158	1108	1450	62.056
YAL040C_mRNA	1743	1693	1154	32.3225
YGL232W_mRNA	870	820	3169	183.259
YHR181W_mRNA	687	637	662	49.2804
YBR051W_mRNA	351	301	35.6382	5.61442
YPL259C_mRNA	1428	1378	1485	51.1014
YDR461C-A_mRNA	243	193	176	43.2425
YJL087C_mRNA	2484	2434	699	13.618
YIR005W_mRNA	447	397	271	32.3694
YDL080C_mRNA	1830	1780	712	18.9678
YJL209W_mRNA	1965	1915	512	12.6782
YLR286C_mRNA	1689	1639	12604	364.658
YEL044W_mRNA	501	451	593	62.3497
YOR371C_mRNA	2694	2644	1278	22.9206
YLR071C_mRNA	3249	3199	2115	31.351
YBL050W_mRNA	879	829	1623	92.8367
YOR025W_mRNA	1344	1294	671	24.5892
YHL001W_mRNA	417	367	4394.38	567.79
YJR042W_mRNA	2235	2185	1909	41.4296
YNL185C_mRNA	477	427	271.943	30.1999
YBR129C_mRNA	987	937	812	41.0934
YKL145W_mRNA	1404	1354	4458	156.127
YIL015W_mRNA	1764	1714	2586	71.5441
YPL018W_mRNA	1110	1060	383	17.1336
YLR160C_mRNA	1089	1039	841	38.3828
YIL047C_mRNA	2709	2659	2087.12	37.2207
YBL039C-A_mRNA	84	34.0145	0	0
YOR061W_mRNA	1020	970	2167	105.936
YJR005C-A_mRNA	282	232	1	0.204394
YLR352W_mRNA	2424	2374	385	7.69017
YDR068W_mRNA	933	883	1845	99.0813
YJL128C_mRNA	2007	1957	1256	30.4337
YPL228W_mRNA	1650	1600	993	29.4297
YML036W_mRNA	546	496	321	30.6888
YKL114C_mRNA	1104	1054	1368	61.5462
YDR078C_mRNA	672	622	198	15.0949
YCR105W_mRNA	1086	1036	71	3.24978
YJR083C_mRNA	930	880	440	23.7097
YDR248C_mRNA	582	532	493	43.9431
YPL199C_mRNA	723	673	2925	206.095
YNL136W_mRNA	1278	1228	1552	59.9307
YLL045C_mRNA	771	721	13871.2	912.296
YOR316C-A_mRNA	210	160	9	2.66734
YNL264C_mRNA	1053	1003	978	46.2374
YLR320W_mRNA	4365	4315	587	6.45079
YBR028C_mRNA	1578	1528	821	25.4786
YKL098W_mRNA	1074	1024	339	15.6984
YBR063C_mRNA	1215	1165	348.356	14.1792
YJL052C-A_mRNA	120	70	2	1.35484
YPR060C_mRNA	771	721	1377	90.5638
YLL013C_mRNA	2640	2590	1872	34.2738
YKR067W_mRNA	2232	2182	638	13.8651
YLR040C_mRNA	675	625	116.854	8.86581
YMR093W_mRNA	1542	1492	1423	45.2264
YIL058W_mRNA	285	235	61	12.3089
YHR136C_mRNA	447	397	1482	177.016
YBR078W_mRNA	1290	1240	12998	497.062
YCL054W_mRNA	2526	2476	3193	61.1511
YIL072W_mRNA	1818	1768	95	2.54799
YOR231C-A_mRNA	201	151	0	0
YCR016W_mRNA	873	823	2145	123.59
YEL020C_mRNA	1683	1633	352	10.2214
YPL025C_mRNA	558	508	10	0.933452
YDL136W_mRNA	363	313	9452.75	1432.09
YBR211C_mRNA	975	925	289	14.8154
YJL077W-A_mRNA	87	37.0051	5.35944	6.86775
YOR076C_mRNA	2244	2194	879	18.998
YDR104C_mRNA	3738	3688	587	7.5475
YBR279W_mRNA	1338	1288	2679	98.6308
YLR067C_mRNA	2898	2848	357	5.94407
YHR219W_mRNA	1875	1825	941.636	24.4667
YGR249W_mRNA	1371	1321	604	21.6815
YLR456W_mRNA	615	565	185	15.5267
YGR283C_mRNA	1026	976	870	42.2693
YDL027C_mRNA	1263	1213	609.217	23.8159
YKR023W_mRNA	1593	1543	832	25.569
YGR028W_mRNA	1089	1039	483	22.0439
YCL001W-A_mRNA	462	412	29	3.33777
YDR052C_mRNA	2115	2065	1549.58	35.5836
YFR035C_mRNA	345	295	130.136	20.9185
YJL102W_mRNA	2460	2410	412	8.10655
YNL336W_mRNA	1146	1096	290.237	12.5573
YGL006W_mRNA	3522	3472	1692	23.1088
YDR217C_mRNA	3930	3880	1529	18.6867
YMR194C-A_mRNA	225	175	26	7.04517
YKL033W_mRNA	3117	3067	697	10.7764
YOR223W_mRNA	879	829	481	27.5135
YOR032W-A_mRNA	201	151	7	2.19825
YBR260C_mRNA	2001	1951	944	22.9441
YLR359W_mRNA	1449	1399	7761	263.061
YHR062C_mRNA	882	832	591	33.6837
YDR022C_mRNA	591	541	291	25.5065
YDR459C_mRNA	1125	1075	295	13.0128
YNL184C_mRNA	327	277	64.057	10.9659
YDR293C_mRNA	3753	3703	2962	37.9304
YPL195W_mRNA	2799	2749	3100	53.474
YMR173W_mRNA	1293	1243	3088.74	117.833
YDR374W-A_mRNA	270	220	103	22.2009
YAL007C_mRNA	648	598	1794	142.258
YGL235W_mRNA	537	487	9.54447	0.929349
YGL134W_mRNA	1302	1252	482	18.2557
YER001W_mRNA	2289	2239	1592	33.7167
YDR366C_mRNA	399	349	13554.2	1841.64
YHR023W_mRNA	5787	5737	6343	52.4283
YDR430C_mRNA	2970	2920	1008.83	16.383
YGR002C_mRNA	1431	1381	921	31.6244
YNL220W_mRNA	1302	1252	6021	228.045
YBR109W-A_mRNA	225	175	18	4.87742
YHR110W_mRNA	639	589	794	63.9236
YKL136W_mRNA	399	349	125.551	17.0589
YLL067C_mRNA	3618	3568	2104.25	27.9659
YPL078C_mRNA	735	685	1954	135.266
YBR073W_mRNA	2877	2827	1966	32.9772
YPL119C_mRNA	1854	1804	208	5.46742
YOR135C_mRNA	342	292	1226.82	199.229
YPL212C_mRNA	1635	1585	2354	70.426
YGL179C_mRNA	1683	1633	389	11.2959
YNL159C_mRNA	870	820	461	26.6589
YFR048W_mRNA	1989	1939	692	16.9233
YDR016C_mRNA	285	235	209	42.173
YKL215C_mRNA	3861	3811	1112	13.8364
YML035C_mRNA	2433	2383	2426	48.275
YDL059C_mRNA	717	667	141	10.0242
YOR257W_mRNA	486	436	760	82.6576
YNL144C_mRNA	2223	2173	441.917	9.64356
YIL172C_mRNA	1770	1720	48.2146	1.32925
YOR301W_mRNA	1308	1258	1024	38.5989
YHR157W_mRNA	549	499	17	1.61549
YPR152C_mRNA	1398	1348	450	15.8299
YDR442W_mRNA	393	343	9.46744	1.30886
YPL008W_mRNA	2586	2536	567	10.602
YMR086C-A_mRNA	339	289	113.792	18.6712
YGL032C_mRNA	264	214	345	76.4471
YEL077C_mRNA	3834	3784	886.712	11.1119
YGR174W-A_mRNA	87	37.0051	3	3.84429
YOR148C_mRNA	558	508	399	37.2448
YHL048W_mRNA	1146	1096	818.579	35.4165
YDR114C_mRNA	303	253	43.1776	8.0927
YDR194W-A_mRNA	153	103	1	0.460382
YML062C_mRNA	1179	1129	1085	45.5713
YPR085C_mRNA	1332	1282	510	18.8642
YBL095W_mRNA	813	763	167.878	10.4334
YAR028W_mRNA	705	655	507	36.7048
YGR054W_mRNA	1929	1879	2881	72.7064
YOR096W_mRNA	573	523	22883.4	2074.79
YMR022W_mRNA	498	448	595	62.9789
YCR027C_mRNA	630	580	298	24.3638
YDL183C_mRNA	963	913	157	8.15426
YJL225W-A_mRNA	483	433	61.8206	6.7702
YNL278W_mRNA	3183	3133	582	8.80883
YLR395C_mRNA	237	187	233	59.084
YDR446W_mRNA	909	859	7	0.386421
YKL023W_mRNA	834	784	784	47.4194
YPL106C_mRNA	2082	2032	27089	632.157
YOR366W_mRNA	354	304	0	0
YIR021W_mRNA	1092	1042	209.881	9.55126
YJL175W_mRNA	513	463	44.8121	4.58955
YLL022C_mRNA	1158	1108	1034	44.2524
YDR441C_mRNA	546	496	330	31.5492
YPR002C-A_mRNA	198	148	2723.55	872.63
YOR299W_mRNA	2241	2191	1388.39	30.0487
YLR047C_mRNA	2061	2011	361	8.51238
YMR082C_mRNA	357	307	1	0.154461
YEL023C_mRNA	2049	1999	344	8.16021
YDR411C_mRNA	1026	976	930	45.1845
YKL025C_mRNA	2040	1990	1201	28.6184
YLR225C_mRNA	1224	1174	830	33.5248
YPR029C_mRNA	2499	2449	2395	46.3738
YDR088C_mRNA	1149	1099	605	26.1044
YFL004W_mRNA	2487	2437	6448	125.466
YDR369C_mRNA	2565	2515	494	9.31418
YGL090W_mRNA	1266	1216	327	12.7518
YLR297W_mRNA	390	340	99	13.8074
YDR094W_mRNA	336	286	40.0758	6.64465
YNL027W_mRNA	2037	1987	1054	25.1535
YAL064C-A_mRNA	381	331	56.2934	8.06465
YJL083W_mRNA	1815	1765	424	11.3914
YKL171W_mRNA	2787	2737	833	14.432
YOR353C_mRNA	2376	2326	766	15.6162
YJR132W_mRNA	3147	3097	1636	25.0494
YLR255C_mRNA	354	304	59	9.2031
YMR013W-A_mRNA	81	31.038	30	45.8335
YNL144W-A_mRNA	84	34.0145	1.08255	1.50918
YPL060W_mRNA	1242	1192	238	9.46796
YNL333W_mRNA	897	847	61.6571	3.45188
YCL038C_mRNA	1587	1537	302	9.31728
YBL035C_mRNA	2118	2068	604	13.8498
YJL092W_mRNA	3525	3475	1521	20.7554
YGL010W_mRNA	525	475	73	7.28761
YML076C_mRNA	2835	2785	611	10.4033
YDR379W_mRNA	3030	2980	1101	17.5197
YDL029W_mRNA	1176	1126	4244	178.728
YDR205W_mRNA	2175	2125	520	11.6038
YJL031C_mRNA	984	934	1173.43	59.5753
YLR016C_mRNA	615	565	908	76.2067
YOL116W_mRNA	1149	1099	493	21.2718
YGR019W_mRNA	1416	1366	632	21.9393
YKL096C-B_mRNA	150	100	26	12.329
YMR137C_mRNA	1986	1936	352	8.62171
YLR034C_mRNA	1422	1372	507	17.5231
YOL041C_mRNA	1380	1330	3813	135.947
YDL198C_mRNA	903	853	837	46.5299
YPR076W_mRNA	375	325	89.7865	13.1004
YHR118C_mRNA	1308	1258	503	18.9602
YJL097W_mRNA	654	604	811	63.6707
YDL120W_mRNA	525	475	677	67.5851
YLR292C_mRNA	582	532	1137	101.346
YPR170W-B_mRNA	258	208	1299.87	296.341
YKR091W_mRNA	741	691	271	18.5972
YPR016C_mRNA	738	688	1620	111.656
YNL103W_mRNA	2019	1969	1021	24.5887
YAL012W_mRNA	1185	1135	8013	334.777
YJL148W_mRNA	702	652	1388	100.948
YER039C-A_mRNA	219	169	27	7.57588
YKL162C-A_mRNA	153	103	1	0.460382
YDR421W_mRNA	2853	2803	694	11.7407
YGL051W_mRNA	705	655	94.0909	6.81181
YER058W_mRNA	324	274	98	16.9602
YNL243W_mRNA	2907	2857	3412	56.6311
YGL220W_mRNA	363	313	270	40.9049
YDL186W_mRNA	834	784	117.229	7.09044
YER110C_mRNA	3342	3292	7008	100.946
YLL027W_mRNA	753	703	680	45.868
YER135C_mRNA	393	343	31	4.28572
YOL060C_mRNA	2121	2071	1117	25.5758
YCL051W_mRNA	1752	1702	404	11.2558
YBL049W_mRNA	417	367	99	12.7916
YOL102C_mRNA	693	643	501	36.9473
YGR065C_mRNA	1782	1732	217	5.94111
YMR292W_mRNA	417	367	335	43.2847
YBL021C_mRNA	435	385	198	24.3871
YPR026W_mRNA	3636	3586	449	5.93734
YLR421C_mRNA	471	421	1095	123.335
YHR054W-A_mRNA	195	145	433.644	141.815
YPR154W_mRNA	648	598	1121	88.8915
YAL058W_mRNA	1509	1459	742.089	24.1189
YDR119W-A_mRNA	201	151	20	6.28071
YJR055W_mRNA	495	445	167	17.7956
YMR273C_mRNA	2748	2698	1285	22.5848
YHL008C_mRNA	1884	1834	562	14.5309
YNL212W_mRNA	2349	2299	1640	33.8268
YDR429C_mRNA	825	775	8452	517.147
YCL027W_mRNA	1539	1489	264	8.40747
YCR030C_mRNA	2613	2563	1811	33.5062
YGR048W_mRNA	1086	1036	871	39.8671
YPL249C_mRNA	2685	2635	1330	23.9346
YLR165C_mRNA	765	715	165	10.9429
YDR220C_mRNA	294	244	5	0.971709
YDR263C_mRNA	1293	1243	138	5.26458
YBR187W_mRNA	843	793	2061	123.243
YOR244W_mRNA	1338	1288	909	33.466
YBR201C-A_mRNA	204	154	17	5.23461
YBR074W_mRNA	2931	2881	1815	29.8737
YDL195W_mRNA	3822	3772	6433	80.8719
YDR007W_mRNA	675	625	632.791	48.0105
YOL014W_mRNA	375	325	423	61.7181
YLR059C_mRNA	810	760	1127	70.318
YML130C_mRNA	1692	1642	2445	70.6092
YBR223C_mRNA	1635	1585	310.846	9.29977
YCR018C-A_mRNA	255	205	2732.49	632.064
YER019W_mRNA	1434	1384	1011	34.6394
YIR016W_mRNA	798	748	430	27.2598
YIL069C_mRNA	408	358	5701.84	755.245
YLR440C_mRNA	2130	2080	1195	27.2433
YIL102C_mRNA	306	256	10	1.85232
YER042W_mRNA	555	505	806	75.6832
YBL069W_mRNA	1290	1240	836.975	32.0071
YML116W_mRNA	1629	1579	299	8.97935
YHR058C_mRNA	888	838	440	24.898
YMR265C_mRNA	1386	1336	604	21.4381
YDL169C_mRNA	672	622	58	4.42174
YPL109C_mRNA	1974	1924	332	8.18255
YPL204W_mRNA	1485	1435	2408	79.572
YLR365W_mRNA	333	283	25	4.18899
YOR047C_mRNA	1335	1285	617	22.7687
YLR222C_mRNA	2454	2404	2311	45.5849
YPR183W_mRNA	804	754	3027	190.369
YOR396C-A_mRNA	483	433	35.5652	3.89487
YER077C_mRNA	2067	2017	617	14.5056
YDR348C_mRNA	1500	1450	812	26.5549
YKL030W_mRNA	606	556	922.452	78.6728
YGR295C_mRNA	1146	1096	1387.71	60.0404
YER039C_mRNA	750	700	87.3083	5.91444
YPL230W_mRNA	1176	1126	276	11.6232
YFL007W_mRNA	6432	6382	4008	29.7801
YLR371W_mRNA	4071	4021	1031	12.1585
YMR061W_mRNA	2034	1984	1787	42.7109
YPL159C_mRNA	762	712	412	27.4393
YMR288W_mRNA	2916	2866	959	15.8671
YMR166C_mRNA	1107	1057	284	12.7409
YHR142W_mRNA	951	901	1094	57.5769
YJR111C_mRNA	852	802	332	19.63
YPL152W_mRNA	1077	1027	387	17.8688
YJR113C_mRNA	744	694	884.299	60.4221
YDR230W_mRNA	348	298	36.3375	5.78221
YDR131C_mRNA	1671	1621	355	10.3849
YEL020W-A_mRNA	264	214	189.077	41.8968
YLR116W_mRNA	1431	1381	720	24.7226
YIR040C_mRNA	333	283	10.6461	1.78385
YLR013W_mRNA	426	376	1	0.126115
YBR125C_mRNA	1182	1132	657	27.5217
YPL216W_mRNA	3309	3259	746	10.8545
YOR290C_mRNA	5112	5062	3582	33.5552
YEL012W_mRNA	657	607	365	28.5141
YLR179C_mRNA	606	556	4090	348.822
YDR297W_mRNA	1050	1000	1672	79.2852
YBR191W_mRNA	483	433	25634.7	2807.34
YKL060C_mRNA	1080	1030	226532	10429.1
YDL215C_mRNA	3279	3229	1317	19.3408
YJL205C_mRNA	162	112	51	21.5928
YGL133W_mRNA	3795	3745	1944	24.615
YOR355W_mRNA	1569	1519	2067	64.5266
YIL061C_mRNA	903	853	389	21.625
YGR078C_mRNA	600	550	1175	101.305
YJR020W_mRNA	333	283	10.7651	1.8038
YAR068W_mRNA	486	436	88.2115	9.59389
YLR417W_mRNA	1701	1651	539	15.4809
YDL129W_mRNA	876	826	447	25.6616
YPR064W_mRNA	420	370	13	1.66609
YPL082C_mRNA	5604	5554	2730	23.3084
YMR101C_mRNA	1032	982	13	0.627751
YBR299W_mRNA	1755	1705	62.1809	1.72937
YDL088C_mRNA	1587	1537	1231	37.9787
YKR034W_mRNA	810	760	3.95833	0.246976
YOR199W_mRNA	330	280	66.338	11.2347
YOR005C_mRNA	2835	2785	459	7.81526
YCR081W_mRNA	4284	4234	856	9.58691
YHR143W-A_mRNA	213	163	526	153.022
YMR296C_mRNA	1677	1627	2907	84.7253
YMR212C_mRNA	2349	2299	2415	49.812
YDR039C_mRNA	3276	3226	2675.98	39.3346
YFL027C_mRNA	1494	1444	824	27.0593
YJL075C_mRNA	417	367	335.177	43.3076
YBR219C_mRNA	384	334	12.0355	1.70873
YBL032W_mRNA	1146	1096	4114	177.996
YFR039C_mRNA	1533	1483	1347	43.0707
YER184C_mRNA	2385	2335	295	5.99089
YBR114W_mRNA	2373	2323	776	15.8405
YBR267W_mRNA	1182	1132	1063.68	44.5573
YIL009C-A_mRNA	546	496	260	24.8569
YMR153C-A_mRNA	336	286	209.334	34.708
YPL035C_mRNA	348	298	195.957	31.1818
YDR075W_mRNA	927	877	366	19.7896
YER060W-A_mRNA	1593	1543	315.732	9.70304
YNL135C_mRNA	345	295	4174	670.944
YPR107C_mRNA	627	577	425	34.9276
YOL001W_mRNA	882	832	249	14.1916
YNL032W_mRNA	846	796	718	42.7728
YHR060W_mRNA	546	496	702	67.1137
YOR187W_mRNA	1314	1264	3959	148.523
YMR127C_mRNA	1017	967	425	20.841
YDL223C_mRNA	3141	3091	577	8.85182
YDR156W_mRNA	414	364	788	102.655
YDR167W_mRNA	621	571	687	57.0527
YLL065W_mRNA	351	301	0	0
YGR281W_mRNA	4434	4384	2034	22.0007
YIL060W_mRNA	435	385	442.486	54.4997
YJL015C_mRNA	285	235	48.2611	9.73835
YPL146C_mRNA	1368	1318	3693	132.868
YGL148W_mRNA	1131	1081	6371	279.472
YPR133W-A_mRNA	153	103	482	221.904
YAL044C_mRNA	513	463	2105	215.589
YOR151C_mRNA	3675	3625	5718	74.7983
YNL046W_mRNA	519	469	350	35.3876
YJL003W_mRNA	357	307	137	21.1611
YEL058W_mRNA	1674	1624	2081	60.7634
YNL325C_mRNA	2640	2590	405.868	7.43089
YLR369W_mRNA	1974	1924	545	13.4322
YGL004C_mRNA	1254	1204	401	15.7933
YJL196C_mRNA	933	883	1609	86.4075
YPR015C_mRNA	744	694	43	2.93809
YMR013C_mRNA	1560	1510	426	13.3779
YHL013C_mRNA	924	874	1100	59.6811
YER165W_mRNA	1734	1684	14863	418.524
YIL089W_mRNA	618	568	100	8.34848
YNL062C_mRNA	1437	1387	2346	80.2061
YML059C_mRNA	5040	4990	1364	12.9619
YML086C_mRNA	1581	1531	1913	59.251
YPL036W_mRNA	2844	2794	235.246	3.99256
YOR161C-C_mRNA	147	97	4	1.95544
YBL061C_mRNA	2091	2041	1437.8	33.405
YIL166C_mRNA	1629	1579	146	4.38457
YHR216W_mRNA	1572	1522	707.561	22.0447
YER182W_mRNA	735	685	267	18.4832
YGR190C_mRNA	366	316	355.684	53.3744
YKR005C_mRNA	1578	1528	103	3.19646
YJR162C_mRNA	351	301	5.74963	0.905794
YMR186W_mRNA	2118	2068	51297	1176.24
YJL152W_mRNA	360	310	343.885	52.6026
YMR169C_mRNA	1521	1471	189.189	6.09871
YDR274C_mRNA	372	322	138	20.3226
YBL083C_mRNA	426	376	116.967	14.7513
YCL056C_mRNA	435	385	380	46.8035
YGL223C_mRNA	1254	1204	1047	41.236
YJL098W_mRNA	3177	3127	2001	30.3442
YOR396W_mRNA	5391	5341	1707.89	15.1633
YJL120W_mRNA	324	274	107.754	18.6482
YLR332W_mRNA	1131	1081	861.771	37.8026
YNL285W_mRNA	372	322	122	17.9663
YIL029W-A_mRNA	372	322	45.1865	6.65439
YOL066C_mRNA	1776	1726	930	25.5504
YNL247W_mRNA	2304	2254	5134	108.008
YPR102C_mRNA	525	475	20316.2	2028.17
YBR287W_mRNA	1284	1234	1390	53.4141
YGL007C-A_mRNA	87	37.0051	9	11.5329
YGL175C_mRNA	1038	988	151	7.24729
YHR071W_mRNA	690	640	1116	82.6875
YIL095W_mRNA	2433	2383	570	11.3424
YHR107C_mRNA	1224	1174	1846	74.5623
YOL166W-A_mRNA	156	106	0	0
YLR050C_mRNA	486	436	503	54.7063
YCR010C_mRNA	852	802	83	4.90749
YNL161W_mRNA	2271	2221	1483	31.6627
YOR055W_mRNA	435	385	47.3096	5.82699
YGL063C-A_mRNA	150	100	0	0
YMR306W_mRNA	5358	5308	425	3.79677
YAR066W_mRNA	612	562	103.714	8.75101
YGL128C_mRNA	852	802	367	21.6994
YPR048W_mRNA	1872	1822	906	23.5796
YLR345W_mRNA	1530	1480	732	23.4534
YPR140W_mRNA	1146	1096	464	20.0754
YKL208W_mRNA	816	766	228	14.1144
Q0045_mRNA	1605	1555	80.2935	2.44853
YKL058W_mRNA	369	319	608	90.3793
YGL030W_mRNA	318	268	16436	2908.15
YHR209W_mRNA	876	826	146	8.38163
YJL082W_mRNA	2196	2146	707	15.6223
YKR017C_mRNA	1656	1606	313	9.24176
YER126C_mRNA	786	736	1728	111.332
YDR110W_mRNA	1701	1651	2037	58.5059
YKR040C_mRNA	504	454	552.686	57.727
YGL033W_mRNA	645	595	29	2.3112
YKL046C_mRNA	1350	1300	2030	74.0472
YLR236C_mRNA	324	274	21.9254	3.79448
YGR165W_mRNA	1038	988	840	40.3161
YML103C_mRNA	4968	4918	4247	40.9496
YFL010W-A_mRNA	285	235	526.953	106.331
YNL338W_mRNA	159	109	1.41608	0.616053
YGR193C_mRNA	1233	1183	1821	72.993
YJL197C-A_mRNA	282	232	1.76268	0.360281
YLR439W_mRNA	960	910	665	34.6526
YKL001C_mRNA	609	559	608	51.576
YKL078W_mRNA	2208	2158	1095	24.0613
YJL062W_mRNA	2493	2443	739	14.3442
YPL245W_mRNA	1365	1315	970	34.9786
YBR058C-A_mRNA	243	193	330	81.0798
YNL106C_mRNA	3552	3502	566.971	7.67717
YNL204C_mRNA	903	853	65.6525	3.64971
YDR211W_mRNA	2139	2089	3177	72.1165
YDL109C_mRNA	1944	1894	190	4.75696
YIL111W_mRNA	453	403	704	82.8368
YOR117W_mRNA	1305	1255	3201	120.948
YOR074C_mRNA	915	865	599.826	32.8825
YKL223W_mRNA	333	283	12.5329	2.10001
YPL170W_mRNA	459	409	409	47.4194
YHR072W_mRNA	2196	2146	1954.53	43.1886
YOR077W_mRNA	699	649	122	8.91397
YAL043C_mRNA	2358	2308	1230	25.2712
YPL283W-A_mRNA	576	526	253.418	22.8459
YEL075W-A_mRNA	612	562	0.579623	0.0489064
YPL115C_mRNA	3387	3337	1588	22.5658
YBR268W_mRNA	318	268	375	66.3517
YJR022W_mRNA	330	280	15.1933	2.57307
YER025W_mRNA	1584	1534	7431	229.709
YPL226W_mRNA	3591	3541	7479	100.155
YLR348C_mRNA	897	847	1457.6	81.6037
YNL320W_mRNA	855	805	538	31.6915
YEL070W_mRNA	1509	1459	20.5	0.666276
YMR034C_mRNA	1305	1255	76	2.87161
YJL178C_mRNA	816	766	1236	76.5148
YMR310C_mRNA	954	904	844	44.2721
YKL132C_mRNA	1293	1243	110.385	4.21108
YBR286W_mRNA	1614	1564	18741	568.214
YKR032W_mRNA	315	265	0	0
YOL163W_mRNA	510	460	29	2.98948
YDR524C-A_mRNA	120	70	4.75403	3.22047
YGR044C_mRNA	903	853	1502	83.4981
YJL133C-A_mRNA	225	175	130	35.2258
YCR023C_mRNA	1836	1786	695	18.4527
YLR057W_mRNA	2550	2500	1355	25.7013
YIL024C_mRNA	570	520	25	2.27978
YHR131W-A_mRNA	246	196	22.2444	5.38172
YJL141C_mRNA	2424	2374	1978.05	39.5106
YPR192W_mRNA	918	868	86	4.69823
YOR304W_mRNA	3363	3313	2975	42.5815
YLR009W_mRNA	600	550	5035	434.103
YDL050C_mRNA	372	322	221.916	32.6805
YEL048C_mRNA	459	409	145	16.8113
YBR196C-A_mRNA	150	100	13	6.16452
YLL024C_mRNA	1920	1870	62184.2	1576.86
YOR255W_mRNA	837	787	0	0
YNL141W_mRNA	1044	994	2721	129.807
YDR535C_mRNA	501	451	2	0.210286
YML034W_mRNA	2505	2455	3018.49	58.3034
YDR202C_mRNA	1056	1006	464.438	21.892
YBL091C-A_mRNA	528	478	194	19.2455
YER099C_mRNA	957	907	796	41.6161
YGL002W_mRNA	651	601	513	40.4761
YMR131C_mRNA	1536	1486	5299	169.095
YGL123C-A_mRNA	231	181	513.471	134.522
YLL048C_mRNA	4986	4936	5119	49.1774
YPL150W_mRNA	2706	2656	630	11.2478
YBR113W_mRNA	483	433	510.917	55.9524
YCL067C_mRNA	633	583	345.956	28.139
YMR263W_mRNA	606	556	926	78.9754
YOR289W_mRNA	756	706	236	15.8512
YCL025C_mRNA	1902	1852	525	13.4423
YDL132W_mRNA	2448	2398	2285	45.1849
YKL186C_mRNA	555	505	972	91.2706
YCL043C_mRNA	1569	1519	18993.9	592.941
YOL100W_mRNA	3246	3196	899.096	13.34
YML031C-A_mRNA	336	286	28.5816	4.73889
YDR034C-A_mRNA	177	127	9081.15	3390.73
