target_id	length	eff_length	est_counts	tpm
YPR060C_mRNA	771	721	745	91.6038
YLL013C_mRNA	2640	2590	735	25.1582
YKR067W_mRNA	2232	2182	212	8.61338
YLR040C_mRNA	675	625	83.5303	11.8483
YMR093W_mRNA	1542	1492	516	30.6601
YIL058W_mRNA	285	235	41	15.4671
YHR136C_mRNA	447	397	250	55.8267
YBR078W_mRNA	1290	1240	4987	356.541
YCL054W_mRNA	2526	2476	1703	60.9756
YIL072W_mRNA	1818	1768	26	1.30372
YOR231C-A_mRNA	201	151	0	0
YCR016W_mRNA	873	823	1577	169.873
YEL020C_mRNA	1683	1633	126	6.84032
YPL025C_mRNA	558	508	6	1.04708
YDL136W_mRNA	363	313	5324.03	1507.95
YBR211C_mRNA	975	925	163	15.6221
YJL077W-A_mRNA	87	37.0051	0	0
YOR076C_mRNA	2244	2194	337	13.6171
YDR104C_mRNA	3738	3688	247	5.93743
YBR279W_mRNA	1338	1288	1465	100.836
YLR067C_mRNA	2898	2848	168	5.22952
YHR219W_mRNA	1875	1825	357.147	17.3491
YGR249W_mRNA	1371	1321	207	13.8918
YLR456W_mRNA	615	565	72	11.2973
YGR283C_mRNA	1026	976	335	30.429
YDL027C_mRNA	1263	1213	253.552	18.531
YKR023W_mRNA	1593	1543	414	23.7863
YGR028W_mRNA	1089	1039	196	16.7237
YCL001W-A_mRNA	462	412	8	1.72141
YDR052C_mRNA	2115	2065	745.931	32.0237
YFR035C_mRNA	345	295	60	18.0311
YJL102W_mRNA	2460	2410	134	4.92924
YNL336W_mRNA	1146	1096	201.743	16.3185
YGL006W_mRNA	3522	3472	807	20.6056
YDR217C_mRNA	3930	3880	651	14.8745
YMR194C-A_mRNA	225	175	20	10.1317
YKL033W_mRNA	3117	3067	274	7.92007
YOR223W_mRNA	879	829	231	24.703
YOR032W-A_mRNA	201	151	4	2.34842
YBR260C_mRNA	2001	1951	370	16.8127
YLR359W_mRNA	1449	1399	5030	318.744
YHR062C_mRNA	882	832	284	30.2613
YDR022C_mRNA	591	541	155	25.3996
YDR459C_mRNA	1125	1075	147	12.1228
YNL184C_mRNA	327	277	38.2336	12.2365
YDR293C_mRNA	3753	3703	1529	36.6055
YPL195W_mRNA	2799	2749	1196	38.5699
YMR173W_mRNA	1293	1243	1014.25	72.3378
YDR374W-A_mRNA	270	220	31	12.492
YAL007C_mRNA	648	598	963	142.764
YGL235W_mRNA	537	487	0	0
YGL134W_mRNA	1302	1252	180	12.7456
YER001W_mRNA	2289	2239	523	20.7081
YDR366C_mRNA	399	349	5710.23	1450.51
YHR023W_mRNA	5787	5737	2264	34.9852
YDR430C_mRNA	2970	2920	376	11.4156
YGR002C_mRNA	1431	1381	435	27.9247
YNL220W_mRNA	1302	1252	3013	213.347
YBR109W-A_mRNA	225	175	6	3.03952
YHR110W_mRNA	639	589	276	41.5419
YKL136W_mRNA	399	349	63.2473	16.0661
YLL067C_mRNA	3618	3568	106.298	2.64115
YPL078C_mRNA	735	685	783	101.336
YBR073W_mRNA	2877	2827	793	24.8679
YPL119C_mRNA	1854	1804	93	4.57024
YOR135C_mRNA	342	292	196.072	59.5285
YPL212C_mRNA	1635	1585	1185	66.2798
YGL179C_mRNA	1683	1633	117	6.35173
YNL159C_mRNA	870	820	263	28.4338
YFR048W_mRNA	1989	1939	315	14.4021
YDR016C_mRNA	285	235	72	27.1617
YKL215C_mRNA	3861	3811	357	8.30465
YML035C_mRNA	2433	2383	947	35.2305
YDL059C_mRNA	717	667	56	7.44311
YOR257W_mRNA	486	436	500	101.666
YNL144C_mRNA	2223	2173	206.228	8.41357
YIL172C_mRNA	1770	1720	24.4301	1.25919
YOR301W_mRNA	1308	1258	403	28.3999
YHR157W_mRNA	549	499	10	1.77661
YPR152C_mRNA	1398	1348	208	13.6794
YDR442W_mRNA	393	343	3.27092	0.845412
YPL008W_mRNA	2586	2536	194	6.7818
YMR086C-A_mRNA	339	289	47.5856	14.5972
YGL032C_mRNA	264	214	230	95.281
YEL077C_mRNA	3834	3784	358.289	8.3941
YGR174W-A_mRNA	87	37.0051	0	0
YOR148C_mRNA	558	508	187	32.634
YHL048W_mRNA	1146	1096	314.07	25.4044
YDR114C_mRNA	303	253	26.2493	9.1979
YDR194W-A_mRNA	153	103	0	0
YML062C_mRNA	1179	1129	811	63.6824
YPR085C_mRNA	1332	1282	220	15.2134
YBL095W_mRNA	813	763	67.6079	7.85534
YAR028W_mRNA	705	655	184	24.904
YGR054W_mRNA	1929	1879	1135	53.5502
YOR096W_mRNA	573	523	12261.3	2078.39
YMR022W_mRNA	498	448	284	56.1995
YCR027C_mRNA	630	580	129	19.7176
YDL183C_mRNA	963	913	72	6.99124
YJL225W-A_mRNA	483	433	6.49376	1.32954
YNL278W_mRNA	3183	3133	276	7.80982
YLR395C_mRNA	237	187	98	46.4597
YDR446W_mRNA	909	859	6	0.619228
YKL023W_mRNA	834	784	416	47.0402
YPL106C_mRNA	2082	2032	10832	472.582
YOR366W_mRNA	354	304	0	0
YIR021W_mRNA	1092	1042	138.228	11.7603
YJL175W_mRNA	513	463	11.6276	2.22639
YLL022C_mRNA	1158	1108	498	39.8457
YDR441C_mRNA	546	496	140	25.023
YPR002C-A_mRNA	198	148	1208.88	724.126
YOR299W_mRNA	2241	2191	664.763	26.8978
YLR047C_mRNA	2061	2011	126	5.55457
YMR082C_mRNA	357	307	1	0.288771
YEL023C_mRNA	2049	1999	199	8.82536
YDR411C_mRNA	1026	976	389	35.3339
YKL025C_mRNA	2040	1990	451	20.0917
YLR225C_mRNA	1224	1174	514	38.8139
YPR029C_mRNA	2499	2449	980	35.4756
YDR088C_mRNA	1149	1099	320	25.8134
YFL004W_mRNA	2487	2437	1734	63.0792
YDR369C_mRNA	2565	2515	190	6.69743
YGL090W_mRNA	1266	1216	179	13.05
YLR297W_mRNA	390	340	29	7.56156
YDR094W_mRNA	336	286	19.7106	6.10978
YNL027W_mRNA	2037	1987	628	28.0191
YAL064C-A_mRNA	381	331	27.7744	7.4389
YJL083W_mRNA	1815	1765	216	10.8493
YKL171W_mRNA	2787	2737	361	11.693
YOR353C_mRNA	2376	2326	310	11.8153
YJR132W_mRNA	3147	3097	606	17.347
YLR255C_mRNA	354	304	25	7.29052
YMR013W-A_mRNA	81	31.038	17	48.5565
YNL144W-A_mRNA	84	34.0145	0.771858	2.01171
YPL060W_mRNA	1242	1192	117	8.70166
YNL333W_mRNA	897	847	31.7647	3.32471
YCL038C_mRNA	1587	1537	113	6.51774
YBL035C_mRNA	2118	2068	259	11.103
YJL092W_mRNA	3525	3475	626	15.9703
YGL010W_mRNA	525	475	40	7.4655
YML076C_mRNA	2835	2785	276	8.7857
YDR379W_mRNA	3030	2980	511	15.2019
YDL029W_mRNA	1176	1126	1858	146.285
YDR205W_mRNA	2175	2125	200	8.34379
YJL031C_mRNA	984	934	622.41	59.0775
YLR016C_mRNA	615	565	543	85.2008
YOL116W_mRNA	1149	1099	221	17.8274
YGR019W_mRNA	1416	1366	123	7.98264
YKL096C-B_mRNA	150	100	21	18.6171
YMR137C_mRNA	1986	1936	117	5.35763
YLR034C_mRNA	1422	1372	159	10.2739
YOL041C_mRNA	1380	1330	2084	138.912
YDL198C_mRNA	903	853	467	48.5356
YPR076W_mRNA	375	325	22.3877	6.10685
YHR118C_mRNA	1308	1258	212	14.9399
YJL097W_mRNA	654	604	334	49.0232
YDL120W_mRNA	525	475	345	64.3899
YLR292C_mRNA	582	532	649	108.15
YPR170W-B_mRNA	258	208	744.616	317.367
YKR091W_mRNA	741	691	169	21.6821
YPR016C_mRNA	738	688	870	112.105
YNL103W_mRNA	2019	1969	510	22.9624
YAL012W_mRNA	1185	1135	2412	188.397
YJL148W_mRNA	702	652	947	128.764
YER039C-A_mRNA	219	169	13	6.81944
YKL162C-A_mRNA	153	103	1	0.860707
YDR421W_mRNA	2853	2803	290	9.17207
YGL051W_mRNA	705	655	50.3382	6.81317
YER058W_mRNA	324	274	52	16.8246
YNL243W_mRNA	2907	2857	1225	38.0118
YGL220W_mRNA	363	313	110	31.1559
YDL186W_mRNA	834	784	79.4966	8.98928
YER110C_mRNA	3342	3292	2893	77.9078
YLL027W_mRNA	753	703	257	32.4093
YER135C_mRNA	393	343	11	2.84309
YOL060C_mRNA	2121	2071	343	14.6827
YCL051W_mRNA	1752	1702	261	13.5948
YBL049W_mRNA	417	367	47	11.3534
YOL102C_mRNA	693	643	233	32.1246
YGR065C_mRNA	1782	1732	118	6.03985
YMR292W_mRNA	417	367	178	42.9978
YBL021C_mRNA	435	385	111	25.5596
YPR026W_mRNA	3636	3586	147	3.63412
YLR421C_mRNA	471	421	714	150.352
YHR054W-A_mRNA	195	145	354.03	216.454
YPR154W_mRNA	648	598	540	80.0543
YAL058W_mRNA	1509	1459	318.04	19.325
YDR119W-A_mRNA	201	151	14	8.21946
YJR055W_mRNA	495	445	68	13.5469
YMR273C_mRNA	2748	2698	572	18.7952
YHL008C_mRNA	1884	1834	228	11.0212
YNL212W_mRNA	2349	2299	721	27.8028
YDR429C_mRNA	825	775	6887	787.809
YCL027W_mRNA	1539	1489	141	8.39492
YCR030C_mRNA	2613	2563	654	22.6215
YGR048W_mRNA	1086	1036	378	32.3463
YPL249C_mRNA	2685	2635	512	17.2259
YLR165C_mRNA	765	715	72	8.92727
YDR220C_mRNA	294	244	2	0.726662
YDR263C_mRNA	1293	1243	59	4.20798
YBR187W_mRNA	843	793	1324	148.015
YOR244W_mRNA	1338	1288	385	26.4995
YBR201C-A_mRNA	204	154	17	9.78634
YBR074W_mRNA	2931	2881	676	20.8016
YDL195W_mRNA	3822	3772	2357	55.3962
YDR007W_mRNA	675	625	273.898	38.8509
YOL014W_mRNA	375	325	260	70.9222
YLR059C_mRNA	810	760	681	79.4375
YML130C_mRNA	1692	1642	1088	58.7419
YBR223C_mRNA	1635	1585	160.614	8.98352
YCR018C-A_mRNA	255	205	769.368	332.715
YER019W_mRNA	1434	1384	323	20.6899
YIR016W_mRNA	798	748	213	25.2447
YIL069C_mRNA	408	358	3228.88	799.578
YLR440C_mRNA	2130	2080	544	23.1861
YIL102C_mRNA	306	256	5	1.7315
YER042W_mRNA	555	505	267	46.8719
YBL069W_mRNA	1290	1240	225.451	16.1184
YML116W_mRNA	1629	1579	211	11.8466
YHR058C_mRNA	888	838	196	20.735
YMR265C_mRNA	1386	1336	313	20.7697
YDL169C_mRNA	672	622	21	2.9931
YPL109C_mRNA	1974	1924	164	7.55668
YPL204W_mRNA	1485	1435	1097	67.7715
YLR365W_mRNA	333	283	17	5.32543
YOR047C_mRNA	1335	1285	347	23.9397
YLR222C_mRNA	2454	2404	1145	42.2244
YPR183W_mRNA	804	754	1314	154.496
YOR396C-A_mRNA	483	433	17.0553	3.49192
YER077C_mRNA	2067	2017	310	13.6254
YDR348C_mRNA	1500	1450	313	19.1368
YKL030W_mRNA	606	556	375.792	59.919
YGR295C_mRNA	1146	1096	653.969	52.898
YER039C_mRNA	750	700	41.7344	5.28553
YPL230W_mRNA	1176	1126	100	7.87325
YFL007W_mRNA	6432	6382	1530	21.2533
YLR371W_mRNA	4071	4021	414	9.12764
YMR061W_mRNA	2034	1984	914	40.841
YPL159C_mRNA	762	712	208	25.8986
YMR288W_mRNA	2916	2866	339	10.4861
YMR166C_mRNA	1107	1057	98	8.21946
YHR142W_mRNA	951	901	641	63.0704
YJR111C_mRNA	852	802	146	16.1388
YPL152W_mRNA	1077	1027	176	15.1927
YJR113C_mRNA	744	694	351.924	44.9554
YDR230W_mRNA	348	298	13.8517	4.12076
YDR131C_mRNA	1671	1621	128	7.00034
YEL020W-A_mRNA	264	214	81.2029	33.6396
YLR116W_mRNA	1431	1381	327	20.9916
YIR040C_mRNA	333	283	0	0
YLR013W_mRNA	426	376	0	0
YBR125C_mRNA	1182	1132	321	25.1392
YPL216W_mRNA	3309	3259	293	7.97032
YOR290C_mRNA	5112	5062	1406	24.6238
YEL012W_mRNA	657	607	190	27.7496
YLR179C_mRNA	606	556	1745	278.236
YDR297W_mRNA	1050	1000	778	68.9719
YBR191W_mRNA	483	433	15513	3176.14
YKL060C_mRNA	1080	1030	100658	8663.7
YDL215C_mRNA	3279	3229	578	15.8691
YJL205C_mRNA	162	112	10	7.91543
YGL133W_mRNA	3795	3745	614	14.5348
YOR355W_mRNA	1569	1519	674	39.3364
YIL061C_mRNA	903	853	204	21.2018
YGR078C_mRNA	600	550	696	112.186
YJR020W_mRNA	333	283	0	0
YAR068W_mRNA	486	436	53.5018	10.8786
YLR417W_mRNA	1701	1651	237	12.726
YDL129W_mRNA	876	826	218	23.3975
YPR064W_mRNA	420	370	5	1.19801
YPL082C_mRNA	5604	5554	1024	16.3451
YMR101C_mRNA	1032	982	10	0.902778
YBR299W_mRNA	1755	1705	43	2.23582
YDL088C_mRNA	1587	1537	537	30.9737
YKR034W_mRNA	810	760	2	0.233297
YOR199W_mRNA	330	280	20.4113	6.46258
YOR005C_mRNA	2835	2785	202	6.43011
YCR081W_mRNA	4284	4234	256	5.36021
YHR143W-A_mRNA	213	163	423	230.062
YMR296C_mRNA	1677	1627	1204	65.6041
YMR212C_mRNA	2349	2299	1182	45.5796
YDR039C_mRNA	3276	3226	1492.09	41.0038
YFL027C_mRNA	1494	1444	513	31.4951
YJL075C_mRNA	417	367	107.558	25.9817
YBR219C_mRNA	384	334	0	0
YBL032W_mRNA	1146	1096	2300	186.041
YFR039C_mRNA	1533	1483	605	36.1665
YER184C_mRNA	2385	2335	166	6.30251
YBR114W_mRNA	2373	2323	356	13.586
YBR267W_mRNA	1182	1132	495.347	38.7932
YIL009C-A_mRNA	546	496	111	19.8396
YMR153C-A_mRNA	336	286	113.188	35.0856
YPL035C_mRNA	348	298	131.099	39.0011
YDR075W_mRNA	927	877	204	20.6216
YER060W-A_mRNA	1593	1543	175.074	10.0589
YNL135C_mRNA	345	295	1537	461.896
YPR107C_mRNA	627	577	202	31.0362
YOL001W_mRNA	882	832	121	12.893
YNL032W_mRNA	846	796	344	38.3123
YHR060W_mRNA	546	496	397	70.958
YOR187W_mRNA	1314	1264	1551	108.782
YMR127C_mRNA	1017	967	222	20.3525
YDL223C_mRNA	3141	3091	274	7.85858
YDR156W_mRNA	414	364	362	88.1657
YDR167W_mRNA	621	571	423	65.6745
YLL065W_mRNA	351	301	1.5	0.441791
YGR281W_mRNA	4434	4384	887	17.9368
YIL060W_mRNA	435	385	240.278	55.328
YJL015C_mRNA	285	235	10.2531	3.86795
YPL146C_mRNA	1368	1318	2138	143.809
YGL148W_mRNA	1131	1081	2857	234.302
YPR133W-A_mRNA	153	103	252	216.898
YAL044C_mRNA	513	463	939	179.795
YOR151C_mRNA	3675	3625	2139	52.3112
YNL046W_mRNA	519	469	140	26.4635
YJL003W_mRNA	357	307	74	21.3691
YEL058W_mRNA	1674	1624	786	42.9071
YNL325C_mRNA	2640	2590	158.892	5.4387
YLR369W_mRNA	1974	1924	215	9.90662
YGL004C_mRNA	1254	1204	173	12.7383
YJL196C_mRNA	933	883	538	54.0149
YPR015C_mRNA	744	694	35	4.47096
YMR013C_mRNA	1560	1510	170	9.98078
YHL013C_mRNA	924	874	653	66.236
YER165W_mRNA	1734	1684	5594	294.491
YIL089W_mRNA	618	568	44	6.86747
YNL062C_mRNA	1437	1387	1020	65.1953
YML059C_mRNA	5040	4990	791	14.053
YML086C_mRNA	1581	1531	910	52.6937
YPL036W_mRNA	2844	2794	97.8846	3.10585
YOR161C-C_mRNA	147	97	1	0.913946
YBL061C_mRNA	2091	2041	553.815	24.0555
YIL166C_mRNA	1629	1579	98	5.5022
YHR216W_mRNA	1572	1522	711.356	41.4348
YER182W_mRNA	735	685	128	16.5658
YGR190C_mRNA	366	316	144.347	40.496
YKR005C_mRNA	1578	1528	50	2.90094
YJR162C_mRNA	351	301	1.5	0.441791
YMR186W_mRNA	2118	2068	15077.9	646.372
YJL152W_mRNA	360	310	124.241	35.53
YMR169C_mRNA	1521	1471	86.9725	5.24157
YDR274C_mRNA	372	322	70	19.2723
YBL083C_mRNA	426	376	33.6426	7.93221
YCL056C_mRNA	435	385	188	43.2902
YGL223C_mRNA	1254	1204	478	35.196
YJL098W_mRNA	3177	3127	821	23.276
YOR396W_mRNA	5391	5341	852.72	14.1539
YJL120W_mRNA	324	274	44.7284	14.4719
YLR332W_mRNA	1131	1081	379.418	31.116
YNL285W_mRNA	372	322	41	11.2881
YIL029W-A_mRNA	372	322	13.4719	3.70906
YOL066C_mRNA	1776	1726	344	17.6689
YNL247W_mRNA	2304	2254	2225	87.5122
YPR102C_mRNA	525	475	11353.1	2118.91
YBR287W_mRNA	1284	1234	504	36.2083
YGL007C-A_mRNA	87	37.0051	7	16.7698
YGL175C_mRNA	1038	988	58	5.20431
YHR071W_mRNA	690	640	508	70.3681
YIL095W_mRNA	2433	2383	214	7.96126
YHR107C_mRNA	1224	1174	782	59.0515
YOL166W-A_mRNA	156	106	0	0
YLR050C_mRNA	486	436	185	37.6164
YCR010C_mRNA	852	802	32	3.53727
YNL161W_mRNA	2271	2221	680	27.1427
YOR055W_mRNA	435	385	16.4565	3.7894
YGL063C-A_mRNA	150	100	1.63136	1.44625
YMR306W_mRNA	5358	5308	285	4.75999
YAR066W_mRNA	612	562	104.25	16.4449
YGL128C_mRNA	852	802	168	18.5707
YPR048W_mRNA	1872	1822	446	21.701
YLR345W_mRNA	1530	1480	245	14.6756
YPR140W_mRNA	1146	1096	179	14.4789
YKL208W_mRNA	816	766	80	9.25877
Q0045_mRNA	1605	1555	33.88	1.93155
YKL058W_mRNA	369	319	311	86.4295
YGL030W_mRNA	318	268	7694	2545.13
YHR209W_mRNA	876	826	70	7.51295
YJL082W_mRNA	2196	2146	277	11.4431
YKR017C_mRNA	1656	1606	159	8.77696
YER126C_mRNA	786	736	1093	131.654
YDR110W_mRNA	1701	1651	1044	56.059
YKR040C_mRNA	504	454	309.91	60.5162
YGL033W_mRNA	645	595	22	3.27792
YKL046C_mRNA	1350	1300	786	53.6008
YLR236C_mRNA	324	274	16.823	5.44309
YGR165W_mRNA	1038	988	444	39.8399
YML103C_mRNA	4968	4918	1741	31.3836
YFL010W-A_mRNA	285	235	173.534	65.4651
YNL338W_mRNA	159	109	0	0
YGR193C_mRNA	1233	1183	847	63.4733
YJL197C-A_mRNA	282	232	0	0
YLR439W_mRNA	960	910	297	28.9339
YKL001C_mRNA	609	559	266	42.1854
YKL078W_mRNA	2208	2158	538	22.1016
YJL062W_mRNA	2493	2443	321	11.6486
YPL245W_mRNA	1365	1315	563	37.9555
YBR058C-A_mRNA	243	193	146	67.0638
YNL106C_mRNA	3552	3502	278.227	7.04329
YNL204C_mRNA	903	853	39	4.05329
YDR211W_mRNA	2139	2089	1312	55.6785
YDL109C_mRNA	1944	1894	87	4.07222
YIL111W_mRNA	453	403	262	57.6353
YOR117W_mRNA	1305	1255	1145	80.8824
YOR074C_mRNA	915	865	223.276	22.8833
YKL223W_mRNA	333	283	7	2.19282
YPL170W_mRNA	459	409	189	40.9667
YHR072W_mRNA	2196	2146	757.637	31.2985
YOR077W_mRNA	699	649	71	9.69853
YAL043C_mRNA	2358	2308	516	19.8201
YPL283W-A_mRNA	576	526	103.892	17.51
YEL075W-A_mRNA	612	562	6.29975	0.993756
YPL115C_mRNA	3387	3337	627	16.6573
YBR268W_mRNA	318	268	229	75.7518
YJR022W_mRNA	330	280	29.4541	9.32566
YER025W_mRNA	1584	1534	3613	208.802
YPL226W_mRNA	3591	3541	4177	104.576
YLR348C_mRNA	897	847	322.458	33.7506
YNL320W_mRNA	855	805	216	23.7876
YEL070W_mRNA	1509	1459	9.09091	0.552388
YMR034C_mRNA	1305	1255	38	2.68431
YJL178C_mRNA	816	766	626	72.4499
YMR310C_mRNA	954	904	405	39.7172
YKL132C_mRNA	1293	1243	38.9469	2.77776
YBR286W_mRNA	1614	1564	6851	388.338
YKR032W_mRNA	315	265	0	0
YOL163W_mRNA	510	460	11	2.11996
YDR524C-A_mRNA	120	70	1	1.26647
YGR044C_mRNA	903	853	555	57.6815
YJL133C-A_mRNA	225	175	19	9.62516
YCR023C_mRNA	1836	1786	314	15.5862
YLR057W_mRNA	2550	2500	540	19.149
YIL024C_mRNA	570	520	11	1.87535
YHR131W-A_mRNA	246	196	9.94509	4.49827
YJL141C_mRNA	2424	2374	910.568	34.0035
YPR192W_mRNA	918	868	34	3.47257
YOR304W_mRNA	3363	3313	1205	32.2447
YLR009W_mRNA	600	550	3989	642.974
YDL050C_mRNA	372	322	69.702	19.1903
YEL048C_mRNA	459	409	68	14.7393
YBR196C-A_mRNA	150	100	4	3.54611
YLL024C_mRNA	1920	1870	16930.8	802.652
YOR255W_mRNA	837	787	0	0
YNL141W_mRNA	1044	994	1570	140.025
YDR535C_mRNA	501	451	4	0.786277
YML034W_mRNA	2505	2455	1309.94	47.3035
YDR202C_mRNA	1056	1006	202.25	17.8231
YBL091C-A_mRNA	528	478	103	19.103
YER099C_mRNA	957	907	384	37.5333
YGL002W_mRNA	651	601	276	40.7124
YMR131C_mRNA	1536	1486	2500	149.147
YGL123C-A_mRNA	231	181	811.369	397.404
YLL048C_mRNA	4986	4936	2017	36.2262
YPL150W_mRNA	2706	2656	253	8.44471
YBR113W_mRNA	483	433	283.285	58
YCL067C_mRNA	633	583	194.333	29.5509
YMR263W_mRNA	606	556	495	78.9265
YOR289W_mRNA	756	706	77	9.66893
YCL025C_mRNA	1902	1852	216.165	10.3475
YDL132W_mRNA	2448	2398	759	28.0598
YKL186C_mRNA	555	505	511	89.7061
YCL043C_mRNA	1569	1519	6622.03	386.479
YOL100W_mRNA	3246	3196	361.749	10.0344
YML031C-A_mRNA	336	286	6.88754	2.13496
YDR034C-A_mRNA	177	127	2933.31	2047.61
YOR337W_mRNA	2280	2230	376	14.9477
YDL013W_mRNA	1860	1810	305	14.9387
YDR534C_mRNA	1587	1537	106	6.11398
YLR157C_mRNA	1089	1039	362	30.8877
YGL039W_mRNA	1047	997	507	45.0822
YCR012W_mRNA	1251	1201	42297.3	3122.21
