target_id	length	eff_length	est_counts	tpm
YHL001W_mRNA	417	367	3.71429	793.505
YJR042W_mRNA	2235	2185	1	35.883
YNL185C_mRNA	477	427	0	0
YBR129C_mRNA	987	937	1	83.676
YKL145W_mRNA	1404	1354	3	173.717
YIL015W_mRNA	1764	1714	1	45.7435
YPL018W_mRNA	1110	1060	0	0
YLR160C_mRNA	1089	1039	0.25	18.8653
YIL047C_mRNA	2709	2659	0	0
YBL039C-A_mRNA	84	34.0145	0	0
YOR061W_mRNA	1020	970	2	161.658
YJR005C-A_mRNA	282	232	0	0
YLR352W_mRNA	2424	2374	0	0
YDR068W_mRNA	933	883	2	177.586
YJL128C_mRNA	2007	1957	1	40.0636
YPL228W_mRNA	1650	1600	1	49.0027
YML036W_mRNA	546	496	0	0
YKL114C_mRNA	1104	1054	1	74.3874
YDR078C_mRNA	672	622	0	0
YCR105W_mRNA	1086	1036	0	0
YJR083C_mRNA	930	880	0	0
YDR248C_mRNA	582	532	1	147.377
YPL199C_mRNA	723	673	1	116.5
YNL136W_mRNA	1278	1228	2	127.694
YLL045C_mRNA	771	721	6.67593	725.966
YOR316C-A_mRNA	210	160	0	0
YNL264C_mRNA	1053	1003	1	78.1699
YLR320W_mRNA	4365	4315	1	18.1702
YBR028C_mRNA	1578	1528	0	0
YKL098W_mRNA	1074	1024	0	0
YBR063C_mRNA	1215	1165	0	0
YJL052C-A_mRNA	120	70	0	0
YPR060C_mRNA	771	721	1	108.744
YLL013C_mRNA	2640	2590	1	30.272
YKR067W_mRNA	2232	2182	0	0
YLR040C_mRNA	675	625	0	0
YMR093W_mRNA	1542	1492	1	52.5498
YIL058W_mRNA	285	235	0	0
YHR136C_mRNA	447	397	1	197.492
YBR078W_mRNA	1290	1240	4	252.917
YCL054W_mRNA	2526	2476	2	63.3315
YIL072W_mRNA	1818	1768	0	0
YOR231C-A_mRNA	201	151	1	519.234
YCR016W_mRNA	873	823	1	95.2665
YEL020C_mRNA	1683	1633	0	0
YPL025C_mRNA	558	508	0	0
YDL136W_mRNA	363	313	6	1502.96
YBR211C_mRNA	975	925	0	0
YJL077W-A_mRNA	87	37.0051	0	0
YOR076C_mRNA	2244	2194	1	35.7358
YDR104C_mRNA	3738	3688	0	0
YBR279W_mRNA	1338	1288	2	121.746
YLR067C_mRNA	2898	2848	0	0
YHR219W_mRNA	1875	1825	0.0544038	2.33726
YGR249W_mRNA	1371	1321	0	0
YLR456W_mRNA	615	565	0	0
YGR283C_mRNA	1026	976	0	0
YDL027C_mRNA	1263	1213	0	0
YKR023W_mRNA	1593	1543	1	50.8129
YGR028W_mRNA	1089	1039	0	0
YCL001W-A_mRNA	462	412	0	0
YDR052C_mRNA	2115	2065	0	0
YFR035C_mRNA	345	295	0	0
YJL102W_mRNA	2460	2410	0	0
YNL336W_mRNA	1146	1096	0	0
YGL006W_mRNA	3522	3472	0	0
YDR217C_mRNA	3930	3880	1	20.2073
YMR194C-A_mRNA	225	175	0	0
YKL033W_mRNA	3117	3067	0	0
YOR223W_mRNA	879	829	1	94.577
YOR032W-A_mRNA	201	151	0	0
YBR260C_mRNA	2001	1951	2	80.3735
YLR359W_mRNA	1449	1399	4	224.173
YHR062C_mRNA	882	832	1	94.236
YDR022C_mRNA	591	541	0	0
YDR459C_mRNA	1125	1075	1	72.9343
YNL184C_mRNA	327	277	0	0
YDR293C_mRNA	3753	3703	1	21.1732
YPL195W_mRNA	2799	2749	1	28.5211
YMR173W_mRNA	1293	1243	1.38431e-07	8.7318e-06
YDR374W-A_mRNA	270	220	0	0
YAL007C_mRNA	648	598	2	262.222
YGL235W_mRNA	537	487	0	0
YGL134W_mRNA	1302	1252	0	0
YER001W_mRNA	2289	2239	0	0
YDR366C_mRNA	399	349	8.56501	1924.17
YHR023W_mRNA	5787	5737	2	27.3329
YDR430C_mRNA	2970	2920	1	26.8508
YGR002C_mRNA	1431	1381	1	56.7736
YNL220W_mRNA	1302	1252	4	250.493
YBR109W-A_mRNA	225	175	0	0
YHR110W_mRNA	639	589	0	0
YKL136W_mRNA	399	349	0.804153	180.656
YLL067C_mRNA	3618	3568	0	0
YPL078C_mRNA	735	685	1	114.459
YBR073W_mRNA	2877	2827	2	55.4682
YPL119C_mRNA	1854	1804	0	0
YOR135C_mRNA	342	292	0	0
YPL212C_mRNA	1635	1585	1	49.4665
YGL179C_mRNA	1683	1633	0	0
YNL159C_mRNA	870	820	1	95.6151
YFR048W_mRNA	1989	1939	0	0
YDR016C_mRNA	285	235	0	0
YKL215C_mRNA	3861	3811	2	41.1463
YML035C_mRNA	2433	2383	3	98.7046
YDL059C_mRNA	717	667	0	0
YOR257W_mRNA	486	436	1	179.827
YNL144C_mRNA	2223	2173	0	0
YIL172C_mRNA	1770	1720	0	0
YOR301W_mRNA	1308	1258	0	0
YHR157W_mRNA	549	499	0	0
YPR152C_mRNA	1398	1348	0	0
YDR442W_mRNA	393	343	0	0
YPL008W_mRNA	2586	2536	2	61.8331
YMR086C-A_mRNA	339	289	0	0
YGL032C_mRNA	264	214	0	0
YEL077C_mRNA	3834	3784	0	0
YGR174W-A_mRNA	87	37.0051	0	0
YOR148C_mRNA	558	508	1	154.339
YHL048W_mRNA	1146	1096	2	143.074
YDR114C_mRNA	303	253	0	0
YDR194W-A_mRNA	153	103	0	0
YML062C_mRNA	1179	1129	0	0
YPR085C_mRNA	1332	1282	0	0
YBL095W_mRNA	813	763	0	0
YAR028W_mRNA	705	655	0	0
YGR054W_mRNA	1929	1879	1	41.7266
YOR096W_mRNA	573	523	20	2998.26
YMR022W_mRNA	498	448	0	0
YCR027C_mRNA	630	580	1	135.18
YDL183C_mRNA	963	913	0	0
YJL225W-A_mRNA	483	433	0	0
YNL278W_mRNA	3183	3133	0	0
YLR395C_mRNA	237	187	0	0
YDR446W_mRNA	909	859	0	0
YKL023W_mRNA	834	784	1	100.006
YPL106C_mRNA	2082	2032	9	347.263
YOR366W_mRNA	354	304	0	0
YIR021W_mRNA	1092	1042	0	0
YJL175W_mRNA	513	463	0	0
YLL022C_mRNA	1158	1108	2	141.524
YDR441C_mRNA	546	496	0	0
YPR002C-A_mRNA	198	148	2.79628	1481.35
YOR299W_mRNA	2241	2191	1	35.7847
YLR047C_mRNA	2061	2011	0	0
YMR082C_mRNA	357	307	0	0
YEL023C_mRNA	2049	1999	1	39.2218
YDR411C_mRNA	1026	976	0	0
YKL025C_mRNA	2040	1990	1	39.3992
YLR225C_mRNA	1224	1174	1	66.784
YPR029C_mRNA	2499	2449	4	128.059
YDR088C_mRNA	1149	1099	0	0
YFL004W_mRNA	2487	2437	2	64.345
YDR369C_mRNA	2565	2515	0	0
YGL090W_mRNA	1266	1216	0	0
YLR297W_mRNA	390	340	0	0
YDR094W_mRNA	336	286	0	0
YNL027W_mRNA	2037	1987	1	39.4587
YAL064C-A_mRNA	381	331	0	0
YJL083W_mRNA	1815	1765	0	0
YKL171W_mRNA	2787	2737	0	0
YOR353C_mRNA	2376	2326	0	0
YJR132W_mRNA	3147	3097	0	0
YLR255C_mRNA	354	304	0	0
YMR013W-A_mRNA	81	31.038	0	0
YNL144W-A_mRNA	84	34.0145	0	0
YPL060W_mRNA	1242	1192	0	0
YNL333W_mRNA	897	847	0	0
YCL038C_mRNA	1587	1537	0	0
YBL035C_mRNA	2118	2068	0	0
YJL092W_mRNA	3525	3475	0	0
YGL010W_mRNA	525	475	0	0
YML076C_mRNA	2835	2785	1	28.1524
YDR379W_mRNA	3030	2980	0	0
YDL029W_mRNA	1176	1126	1	69.6309
YDR205W_mRNA	2175	2125	0	0
YJL031C_mRNA	984	934	0	0
YLR016C_mRNA	615	565	1	138.769
YOL116W_mRNA	1149	1099	0	0
YGR019W_mRNA	1416	1366	2	114.794
YKL096C-B_mRNA	150	100	0	0
YMR137C_mRNA	1986	1936	1	40.4981
YLR034C_mRNA	1422	1372	0	0
YOL041C_mRNA	1380	1330	4	235.803
YDL198C_mRNA	903	853	1	91.916
YPR076W_mRNA	375	325	0	0
YHR118C_mRNA	1308	1258	0	0
YJL097W_mRNA	654	604	0	0
YDL120W_mRNA	525	475	0	0
YLR292C_mRNA	582	532	0	0
YPR170W-B_mRNA	258	208	0	0
YKR091W_mRNA	741	691	0	0
YPR016C_mRNA	738	688	1	113.96
YNL103W_mRNA	2019	1969	0	0
YAL012W_mRNA	1185	1135	5	345.394
YJL148W_mRNA	702	652	3	360.756
YER039C-A_mRNA	219	169	0	0
YKL162C-A_mRNA	153	103	0	0
YDR421W_mRNA	2853	2803	0	0
YGL051W_mRNA	705	655	0	0
YER058W_mRNA	324	274	0	0
YNL243W_mRNA	2907	2857	3	82.3287
YGL220W_mRNA	363	313	0	0
YDL186W_mRNA	834	784	0	0
YER110C_mRNA	3342	3292	3	71.4499
YLL027W_mRNA	753	703	0	0
YER135C_mRNA	393	343	0	0
YOL060C_mRNA	2121	2071	0	0
YCL051W_mRNA	1752	1702	0	0
YBL049W_mRNA	417	367	0	0
YOL102C_mRNA	693	643	1	121.935
YGR065C_mRNA	1782	1732	0	0
YMR292W_mRNA	417	367	0	0
YBL021C_mRNA	435	385	0	0
YPR026W_mRNA	3636	3586	0	0
YLR421C_mRNA	471	421	0	0
YHR054W-A_mRNA	195	145	2.74959e-06	0.00148676
YPR154W_mRNA	648	598	1	131.111
YAL058W_mRNA	1509	1459	0	0
YDR119W-A_mRNA	201	151	0	0
YJR055W_mRNA	495	445	0	0
YMR273C_mRNA	2748	2698	2	58.1204
YHL008C_mRNA	1884	1834	0	0
YNL212W_mRNA	2349	2299	2	68.2074
YDR429C_mRNA	825	775	15	1517.5
YCL027W_mRNA	1539	1489	0	0
YCR030C_mRNA	2613	2563	0	0
YGR048W_mRNA	1086	1036	1	75.6799
YPL249C_mRNA	2685	2635	1	29.755
YLR165C_mRNA	765	715	0	0
YDR220C_mRNA	294	244	0	0
YDR263C_mRNA	1293	1243	0	0
YBR187W_mRNA	843	793	0	0
YOR244W_mRNA	1338	1288	1	60.873
YBR201C-A_mRNA	204	154	0	0
YBR074W_mRNA	2931	2881	1	27.2143
YDL195W_mRNA	3822	3772	0	0
YDR007W_mRNA	675	625	0	0
YOL014W_mRNA	375	325	0	0
YLR059C_mRNA	810	760	1	103.164
YML130C_mRNA	1692	1642	4	190.997
YBR223C_mRNA	1635	1585	0	0
YCR018C-A_mRNA	255	205	0	0
YER019W_mRNA	1434	1384	0	0
YIR016W_mRNA	798	748	0	0
YIL069C_mRNA	408	358	5	1095.03
YLR440C_mRNA	2130	2080	1	37.6944
YIL102C_mRNA	306	256	0	0
YER042W_mRNA	555	505	0	0
YBL069W_mRNA	1290	1240	0	0
YML116W_mRNA	1629	1579	2	99.3089
YHR058C_mRNA	888	838	0	0
YMR265C_mRNA	1386	1336	0	0
YDL169C_mRNA	672	622	0	0
YPL109C_mRNA	1974	1924	0	0
YPL204W_mRNA	1485	1435	1	54.6372
YLR365W_mRNA	333	283	0	0
YOR047C_mRNA	1335	1285	0	0
YLR222C_mRNA	2454	2404	1	32.6141
YPR183W_mRNA	804	754	0	0
YOR396C-A_mRNA	483	433	0	0
YER077C_mRNA	2067	2017	2	77.7435
YDR348C_mRNA	1500	1450	0	0
YKL030W_mRNA	606	556	0.207977	29.3279
YGR295C_mRNA	1146	1096	0	0
YER039C_mRNA	750	700	1	112.006
YPL230W_mRNA	1176	1126	0	0
YFL007W_mRNA	6432	6382	3	36.8557
YLR371W_mRNA	4071	4021	0	0
YMR061W_mRNA	2034	1984	3	118.555
YPL159C_mRNA	762	712	0	0
YMR288W_mRNA	2916	2866	0	0
YMR166C_mRNA	1107	1057	1	74.1763
YHR142W_mRNA	951	901	0	0
YJR111C_mRNA	852	802	0	0
YPL152W_mRNA	1077	1027	1	76.3431
YJR113C_mRNA	744	694	1	112.975
YDR230W_mRNA	348	298	0	0
YDR131C_mRNA	1671	1621	0	0
YEL020W-A_mRNA	264	214	0	0
YLR116W_mRNA	1431	1381	0	0
YIR040C_mRNA	333	283	0	0
YLR013W_mRNA	426	376	0	0
YBR125C_mRNA	1182	1132	0	0
YPL216W_mRNA	3309	3259	0	0
YOR290C_mRNA	5112	5062	2	30.9776
YEL012W_mRNA	657	607	1	129.167
YLR179C_mRNA	606	556	3	423.045
YDR297W_mRNA	1050	1000	0	0
YBR191W_mRNA	483	433	17.1852	3111.76
YKL060C_mRNA	1080	1030	145	11037.5
YDL215C_mRNA	3279	3229	1	24.2813
YJL205C_mRNA	162	112	0	0
YGL133W_mRNA	3795	3745	3	62.8072
YOR355W_mRNA	1569	1519	1	51.6158
YIL061C_mRNA	903	853	1	91.916
YGR078C_mRNA	600	550	0	0
YJR020W_mRNA	333	283	0	0
YAR068W_mRNA	486	436	0.684693	123.126
YLR417W_mRNA	1701	1651	0	0
YDL129W_mRNA	876	826	0	0
YPR064W_mRNA	420	370	0	0
YPL082C_mRNA	5604	5554	1	14.1167
YMR101C_mRNA	1032	982	0	0
YBR299W_mRNA	1755	1705	0	0
YDL088C_mRNA	1587	1537	1	51.0113
YKR034W_mRNA	810	760	0	0
YOR199W_mRNA	330	280	0	0
YOR005C_mRNA	2835	2785	0	0
YCR081W_mRNA	4284	4234	0	0
YHR143W-A_mRNA	213	163	0	0
YMR296C_mRNA	1677	1627	3	144.569
YMR212C_mRNA	2349	2299	1	34.1037
YDR039C_mRNA	3276	3226	0.333333	8.1013
YFL027C_mRNA	1494	1444	1	54.2967
YJL075C_mRNA	417	367	0	0
YBR219C_mRNA	384	334	0	0
YBL032W_mRNA	1146	1096	0	0
YFR039C_mRNA	1533	1483	1	52.8688
YER184C_mRNA	2385	2335	0	0
YBR114W_mRNA	2373	2323	0	0
YBR267W_mRNA	1182	1132	0	0
YIL009C-A_mRNA	546	496	0	0
YMR153C-A_mRNA	336	286	2	548.282
YPL035C_mRNA	348	298	0	0
YDR075W_mRNA	927	877	0	0
YER060W-A_mRNA	1593	1543	0	0
YNL135C_mRNA	345	295	1	265.778
YPR107C_mRNA	627	577	0	0
YOL001W_mRNA	882	832	0	0
YNL032W_mRNA	846	796	0	0
YHR060W_mRNA	546	496	0	0
YOR187W_mRNA	1314	1264	2	124.058
YMR127C_mRNA	1017	967	0	0
YDL223C_mRNA	3141	3091	0	0
YDR156W_mRNA	414	364	0	0
YDR167W_mRNA	621	571	1	137.311
YLL065W_mRNA	351	301	0	0
YGR281W_mRNA	4434	4384	1	17.8842
YIL060W_mRNA	435	385	0	0
YJL015C_mRNA	285	235	0	0
YPL146C_mRNA	1368	1318	1	59.4874
YGL148W_mRNA	1131	1081	0	0
YPR133W-A_mRNA	153	103	0	0
YAL044C_mRNA	513	463	1	169.34
YOR151C_mRNA	3675	3625	1	21.6288
YNL046W_mRNA	519	469	0	0
YJL003W_mRNA	357	307	0	0
YEL058W_mRNA	1674	1624	0	0
YNL325C_mRNA	2640	2590	1	30.272
YLR369W_mRNA	1974	1924	0	0
YGL004C_mRNA	1254	1204	1	65.1199
YJL196C_mRNA	933	883	3	266.38
YPR015C_mRNA	744	694	0	0
YMR013C_mRNA	1560	1510	1	51.9234
YHL013C_mRNA	924	874	2	179.415
YER165W_mRNA	1734	1684	6	279.35
YIL089W_mRNA	618	568	0	0
YNL062C_mRNA	1437	1387	0	0
YML059C_mRNA	5040	4990	1	15.7123
YML086C_mRNA	1581	1531	0	0
YPL036W_mRNA	2844	2794	0	0
YOR161C-C_mRNA	147	97	0	0
YBL061C_mRNA	2091	2041	1	38.4147
YIL166C_mRNA	1629	1579	0	0
YHR216W_mRNA	1572	1522	3.75	193.178
YER182W_mRNA	735	685	0	0
YGR190C_mRNA	366	316	0	0
YKR005C_mRNA	1578	1528	0	0
YJR162C_mRNA	351	301	0	0
YMR186W_mRNA	2118	2068	19	720.35
YJL152W_mRNA	360	310	0	0
YMR169C_mRNA	1521	1471	0	0
YDR274C_mRNA	372	322	0	0
YBL083C_mRNA	426	376	0	0
YCL056C_mRNA	435	385	0	0
YGL223C_mRNA	1254	1204	0	0
YJL098W_mRNA	3177	3127	1	25.0734
YOR396W_mRNA	5391	5341	0.808577	11.8697
YJL120W_mRNA	324	274	0	0
YLR332W_mRNA	1131	1081	0	0
YNL285W_mRNA	372	322	0	0
YIL029W-A_mRNA	372	322	0	0
YOL066C_mRNA	1776	1726	3	136.276
YNL247W_mRNA	2304	2254	3	104.354
YPR102C_mRNA	525	475	11.1429	1839.26
YBR287W_mRNA	1284	1234	0	0
YGL007C-A_mRNA	87	37.0051	0	0
YGL175C_mRNA	1038	988	0	0
YHR071W_mRNA	690	640	0	0
YIL095W_mRNA	2433	2383	0	0
YHR107C_mRNA	1224	1174	0	0
YOL166W-A_mRNA	156	106	0	0
YLR050C_mRNA	486	436	0	0
YCR010C_mRNA	852	802	0	0
YNL161W_mRNA	2271	2221	2	70.6028
YOR055W_mRNA	435	385	0	0
YGL063C-A_mRNA	150	100	0	0
YMR306W_mRNA	5358	5308	0	0
YAR066W_mRNA	612	562	0	0
YGL128C_mRNA	852	802	0	0
YPR048W_mRNA	1872	1822	0	0
YLR345W_mRNA	1530	1480	0	0
YPR140W_mRNA	1146	1096	0	0
YKL208W_mRNA	816	766	0	0
Q0045_mRNA	1605	1555	0	0
YKL058W_mRNA	369	319	0	0
YGL030W_mRNA	318	268	7	2047.88
YHR209W_mRNA	876	826	0	0
YJL082W_mRNA	2196	2146	2	73.0702
YKR017C_mRNA	1656	1606	0	0
YER126C_mRNA	786	736	0	0
YDR110W_mRNA	1701	1651	1	47.489
YKR040C_mRNA	504	454	0	0
YGL033W_mRNA	645	595	0	0
YKL046C_mRNA	1350	1300	2	120.622
YLR236C_mRNA	324	274	0	0
YGR165W_mRNA	1038	988	1	79.3566
YML103C_mRNA	4968	4918	4	63.7693
YFL010W-A_mRNA	285	235	0	0
YNL338W_mRNA	159	109	0	0
YGR193C_mRNA	1233	1183	3	198.828
YJL197C-A_mRNA	282	232	0	0
YLR439W_mRNA	960	910	0	0
YKL001C_mRNA	609	559	0	0
YKL078W_mRNA	2208	2158	2	72.6639
YJL062W_mRNA	2493	2443	1	32.0935
YPL245W_mRNA	1365	1315	0	0
YBR058C-A_mRNA	243	193	0	0
YNL106C_mRNA	3552	3502	0	0
YNL204C_mRNA	903	853	0	0
YDR211W_mRNA	2139	2089	1	37.532
YDL109C_mRNA	1944	1894	0	0
YIL111W_mRNA	453	403	0	0
YOR117W_mRNA	1305	1255	3	187.421
YOR074C_mRNA	915	865	0	0
YKL223W_mRNA	333	283	0	0
YPL170W_mRNA	459	409	0	0
YHR072W_mRNA	2196	2146	0	0
YOR077W_mRNA	699	649	0	0
YAL043C_mRNA	2358	2308	0	0
YPL283W-A_mRNA	576	526	0.437381	65.1951
YEL075W-A_mRNA	612	562	0	0
YPL115C_mRNA	3387	3337	0	0
YBR268W_mRNA	318	268	0	0
YJR022W_mRNA	330	280	0	0
YER025W_mRNA	1584	1534	3	153.333
YPL226W_mRNA	3591	3541	0	0
YLR348C_mRNA	897	847	0	0
YNL320W_mRNA	855	805	1	97.3967
YEL070W_mRNA	1509	1459	0	0
YMR034C_mRNA	1305	1255	0	0
YJL178C_mRNA	816	766	1	102.356
YMR310C_mRNA	954	904	0	0
YKL132C_mRNA	1293	1243	0	0
YBR286W_mRNA	1614	1564	16	802.091
YKR032W_mRNA	315	265	0	0
YOL163W_mRNA	510	460	0	0
YDR524C-A_mRNA	120	70	0	0
YGR044C_mRNA	903	853	0	0
YJL133C-A_mRNA	225	175	0	0
YCR023C_mRNA	1836	1786	0	0
YLR057W_mRNA	2550	2500	1	31.3617
YIL024C_mRNA	570	520	0	0
YHR131W-A_mRNA	246	196	0	0
YJL141C_mRNA	2424	2374	0	0
YPR192W_mRNA	918	868	0	0
YOR304W_mRNA	3363	3313	3	70.997
YLR009W_mRNA	600	550	3	427.66
YDL050C_mRNA	372	322	0	0
YEL048C_mRNA	459	409	0	0
YBR196C-A_mRNA	150	100	0	0
YLL024C_mRNA	1920	1870	14.5288	609.155
YOR255W_mRNA	837	787	0	0
YNL141W_mRNA	1044	994	2	157.755
YDR535C_mRNA	501	451	0	0
YML034W_mRNA	2505	2455	1	31.9366
YDR202C_mRNA	1056	1006	1	77.9367
YBL091C-A_mRNA	528	478	1	164.026
YER099C_mRNA	957	907	0	0
YGL002W_mRNA	651	601	1	130.457
YMR131C_mRNA	1536	1486	0	0
YGL123C-A_mRNA	231	181	0	0
YLL048C_mRNA	4986	4936	3	47.6526
YPL150W_mRNA	2706	2656	0	0
YBR113W_mRNA	483	433	0	0
YCL067C_mRNA	633	583	0	0
YMR263W_mRNA	606	556	0	0
YOR289W_mRNA	756	706	0	0
YCL025C_mRNA	1902	1852	1	42.335
YDL132W_mRNA	2448	2398	1	32.6957
YKL186C_mRNA	555	505	0	0
YCL043C_mRNA	1569	1519	7	361.31
YOL100W_mRNA	3246	3196	0	0
YML031C-A_mRNA	336	286	0	0
YDR034C-A_mRNA	177	127	3	1852.07
YOR337W_mRNA	2280	2230	0	0
YDL013W_mRNA	1860	1810	0	0
YDR534C_mRNA	1587	1537	0	0
YLR157C_mRNA	1089	1039	0.25	18.8653
YGL039W_mRNA	1047	997	1	78.6403
YCR012W_mRNA	1251	1201	61.743	4030.74
YOL086W-A_mRNA	273	223	0	0
YHR049W_mRNA	732	682	0	0
YMR113W_mRNA	1284	1234	0	0
YPL055C_mRNA	999	949	0	0
YBR213W_mRNA	825	775	0	0
YLR226W_mRNA	1188	1138	0	0
YCR075C_mRNA	783	733	0	0
YDR392W_mRNA	1014	964	2	162.665
YAL051W_mRNA	3144	3094	1	25.3408
YPL079W_mRNA	483	433	11.8148	2139.34
YDR178W_mRNA	546	496	0	0
YDR121W_mRNA	591	541	0	0
YJL013C_mRNA	1548	1498	2	104.679
YDL063C_mRNA	1863	1813	1	43.2457
Q0060_mRNA	1248	1198	0	0
YJL109C_mRNA	5310	5260	1	14.9058
YJR155W_mRNA	867	817	0	0
YKL177W_mRNA	339	289	0	0
YDR435C_mRNA	987	937	2	167.352
YIL012W_mRNA	342	292	0	0
YDR461W_mRNA	111	61	0	0
YHR111W_mRNA	1323	1273	1	61.5902
YNL033W_mRNA	855	805	0	0
YDR455C_mRNA	309	259	0	0
YKL072W_mRNA	2301	2251	0	0
YKL003C_mRNA	396	346	0	0
YMR314W_mRNA	705	655	0	0
YHR139C-A_mRNA	312	262	0	0
YLR070C_mRNA	1071	1021	0	0
YDL069C_mRNA	690	640	0	0
YBR183W_mRNA	951	901	0	0
YER026C_mRNA	831	781	0	0
YOL083C-A_mRNA	141	91	0	0
YDR073W_mRNA	510	460	0	0
YDL017W_mRNA	1524	1474	0	0
YCR093W_mRNA	6327	6277	2	24.9815
YML051W_mRNA	1308	1258	1	62.3246
YLL002W_mRNA	1311	1261	0	0
YPL068C_mRNA	882	832	1	94.236
YIL090W_mRNA	1476	1426	1	54.982
YNL018C_mRNA	1839	1789	0	0
YBR050C_mRNA	1017	967	0	0
YMR081C_mRNA	1017	967	0	0
YBL097W_mRNA	2265	2215	0	0
YJL049W_mRNA	1353	1303	0	0
YLR334C_mRNA	381	331	0	0
YMR231W_mRNA	3090	3040	0	0
YGR107W_mRNA	450	400	0	0
YBR172C_mRNA	2223	2173	2	72.1623
YIL021C-A_mRNA	270	220	0	0
YDR260C_mRNA	513	463	0	0
YKL165C_mRNA	2760	2710	0	0
YPR175W_mRNA	2070	2020	0	0
YOR097C_mRNA	528	478	0	0
YDR210W_mRNA	228	178	0	0
YLR062C_mRNA	378	328	0.00958774	2.29183
YNL024C_mRNA	741	691	1	113.465
YLR339C_mRNA	552	502	9.1108	1422.96
YLR305C_mRNA	5703	5653	0	0
YNR024W_mRNA	561	511	1	153.433
YDL130W-A_mRNA	261	211	1	371.585
YPR022C_mRNA	3402	3352	0	0
YPL161C_mRNA	1902	1852	1	42.335
YLR107W_mRNA	1215	1165	0	0
YJR135C_mRNA	720	670	0	0
YLR139C_mRNA	1932	1882	0	0
YKL085W_mRNA	1005	955	1	82.0988
