target_id	length	eff_length	est_counts	tpm
YLR047C_mRNA	2061	2011	183	7.6201
YMR082C_mRNA	357	307	0	0
YEL023C_mRNA	2049	1999	149	6.24159
YDR411C_mRNA	1026	976	428	36.7211
YKL025C_mRNA	2040	1990	622	26.1733
YLR225C_mRNA	1224	1174	530	37.8033
YPR029C_mRNA	2499	2449	1240	42.3989
YDR088C_mRNA	1149	1099	271	20.6487
YFL004W_mRNA	2487	2437	2457	84.425
YDR369C_mRNA	2565	2515	245	8.15736
YGL090W_mRNA	1266	1216	178	12.2577
YLR297W_mRNA	390	340	16	3.9406
YDR094W_mRNA	336	286	27.8071	8.14162
YNL027W_mRNA	2037	1987	549	23.1364
YAL064C-A_mRNA	381	331	38.7146	9.7942
YJL083W_mRNA	1815	1765	246	11.6711
YKL171W_mRNA	2787	2737	365	11.1671
YOR353C_mRNA	2376	2326	449	16.1644
YJR132W_mRNA	3147	3097	1034	27.9577
YLR255C_mRNA	354	304	33	9.08996
YMR013W-A_mRNA	81	31.038	14	37.7708
YNL144W-A_mRNA	84	34.0145	0.978586	2.40911
YPL060W_mRNA	1242	1192	102	7.16548
YNL333W_mRNA	897	847	38.5	3.80626
YCL038C_mRNA	1587	1537	106	5.77502
YBL035C_mRNA	2118	2068	344	13.9293
YJL092W_mRNA	3525	3475	773	18.6271
YGL010W_mRNA	525	475	45	7.93306
YML076C_mRNA	2835	2785	325	9.77192
YDR379W_mRNA	3030	2980	558	15.6798
YDL029W_mRNA	1176	1126	1870	139.067
YDR205W_mRNA	2175	2125	329	12.9646
YJL031C_mRNA	984	934	542.351	48.6245
YLR016C_mRNA	615	565	468	69.3616
YOL116W_mRNA	1149	1099	224	17.0676
YGR019W_mRNA	1416	1366	192	11.7699
YKL096C-B_mRNA	150	100	9	7.5364
YMR137C_mRNA	1986	1936	142	6.14193
YLR034C_mRNA	1422	1372	246	15.0142
YOL041C_mRNA	1380	1330	2702	170.12
YDL198C_mRNA	903	853	492	48.299
YPR076W_mRNA	375	325	50.4577	13.0007
YHR118C_mRNA	1308	1258	245	16.3082
YJL097W_mRNA	654	604	408	56.5646
YDL120W_mRNA	525	475	378	66.6377
YLR292C_mRNA	582	532	673	105.931
YPR170W-B_mRNA	258	208	668.323	269.057
YKR091W_mRNA	741	691	157	19.0258
YPR016C_mRNA	738	688	1188	144.594
YNL103W_mRNA	2019	1969	576	24.4962
YAL012W_mRNA	1185	1135	4365	322.04
YJL148W_mRNA	702	652	948	121.754
YER039C-A_mRNA	219	169	8	3.96392
YKL162C-A_mRNA	153	103	1	0.812989
YDR421W_mRNA	2853	2803	320	9.55979
YGL051W_mRNA	705	655	84.7568	10.8356
YER058W_mRNA	324	274	29	8.86276
YNL243W_mRNA	2907	2857	1864	54.6333
YGL220W_mRNA	363	313	143	38.2572
YDL186W_mRNA	834	784	53.3249	5.69555
YER110C_mRNA	3342	3292	4897	124.564
YLL027W_mRNA	753	703	372	44.3108
YER135C_mRNA	393	343	12	2.9296
YOL060C_mRNA	2121	2071	529	21.3893
YCL051W_mRNA	1752	1702	280	13.7759
YBL049W_mRNA	417	367	68	15.5155
YOL102C_mRNA	693	643	285	37.1155
YGR065C_mRNA	1782	1732	128	6.18848
YMR292W_mRNA	417	367	212	48.3717
YBL021C_mRNA	435	385	105	22.8376
YPR026W_mRNA	3636	3586	192	4.48345
YLR421C_mRNA	471	421	554	110.192
YHR054W-A_mRNA	195	145	295.671	170.751
YPR154W_mRNA	648	598	525	73.5156
YAL058W_mRNA	1509	1459	388.75	22.3119
YDR119W-A_mRNA	201	151	4	2.21822
YJR055W_mRNA	495	445	96	18.0648
YMR273C_mRNA	2748	2698	644	19.9878
YHL008C_mRNA	1884	1834	293	13.378
YNL212W_mRNA	2349	2299	856	31.1786
YDR429C_mRNA	825	775	4540	490.542
YCL027W_mRNA	1539	1489	111	6.24238
YCR030C_mRNA	2613	2563	731	23.8831
YGR048W_mRNA	1086	1036	451	36.4534
YPL249C_mRNA	2685	2635	605	19.2263
YLR165C_mRNA	765	715	95	11.126
YDR220C_mRNA	294	244	0	0
YDR263C_mRNA	1293	1243	79	5.32203
YBR187W_mRNA	843	793	1279	135.058
YOR244W_mRNA	1338	1288	452	29.3863
YBR201C-A_mRNA	204	154	21	11.4188
YBR074W_mRNA	2931	2881	990	28.7749
YDL195W_mRNA	3822	3772	3548	78.7651
YDR007W_mRNA	675	625	340.466	45.6159
YOL014W_mRNA	375	325	174	44.8319
YLR059C_mRNA	810	760	684	75.364
YML130C_mRNA	1692	1642	1287	65.6337
YBR223C_mRNA	1635	1585	139.854	7.3887
YCR018C-A_mRNA	255	205	1721.77	703.303
YER019W_mRNA	1434	1384	514	31.0992
YIR016W_mRNA	798	748	294	32.913
YIL069C_mRNA	408	358	3494.43	817.363
YLR440C_mRNA	2130	2080	592	23.8331
YIL102C_mRNA	306	256	3	0.981303
YER042W_mRNA	555	505	374	62.0157
YBL069W_mRNA	1290	1240	306.283	20.6834
YML116W_mRNA	1629	1579	197	10.4473
YHR058C_mRNA	888	838	279	27.8793
YMR265C_mRNA	1386	1336	323	20.245
YDL169C_mRNA	672	622	13	1.75015
YPL109C_mRNA	1974	1924	170	7.39887
YPL204W_mRNA	1485	1435	1420	82.8625
YLR365W_mRNA	333	283	12	3.55072
YOR047C_mRNA	1335	1285	445	28.9987
YLR222C_mRNA	2454	2404	1591	55.4188
YPR183W_mRNA	804	754	1663	184.69
YOR396C-A_mRNA	483	433	6.1925	1.19757
YER077C_mRNA	2067	2017	384	15.9422
YDR348C_mRNA	1500	1450	417	24.0818
YKL030W_mRNA	606	556	672.248	101.246
YGR295C_mRNA	1146	1096	759.447	58.0241
YER039C_mRNA	750	700	48.7039	5.82623
YPL230W_mRNA	1176	1126	92	6.84181
YFL007W_mRNA	6432	6382	2579	33.8389
YLR371W_mRNA	4071	4021	602	12.5367
YMR061W_mRNA	2034	1984	999	42.1644
YPL159C_mRNA	762	712	202	23.7571
YMR288W_mRNA	2916	2866	558	16.3035
YMR166C_mRNA	1107	1057	125	9.90277
YHR142W_mRNA	951	901	605	56.2279
YJR111C_mRNA	852	802	188	19.6293
YPL152W_mRNA	1077	1027	166	13.535
YJR113C_mRNA	744	694	455.168	54.9204
YDR230W_mRNA	348	298	13.0726	3.67338
YDR131C_mRNA	1671	1621	184	9.5051
YEL020W-A_mRNA	264	214	77.2793	30.2393
YLR116W_mRNA	1431	1381	454	27.5286
YIR040C_mRNA	333	283	9.93257	2.93898
YLR013W_mRNA	426	376	2	0.445414
YBR125C_mRNA	1182	1132	417	30.8469
YPL216W_mRNA	3309	3259	397	10.2006
YOR290C_mRNA	5112	5062	1758	29.0816
YEL012W_mRNA	657	607	136	18.7617
YLR179C_mRNA	606	556	2115	318.535
YDR297W_mRNA	1050	1000	962	80.5558
YBR191W_mRNA	483	433	15301.8	2959.21
YKL060C_mRNA	1080	1030	119728	9733.75
YDL215C_mRNA	3279	3229	678	17.5826
YJL205C_mRNA	162	112	33	24.6728
YGL133W_mRNA	3795	3745	909	20.3251
YOR355W_mRNA	1569	1519	1077	59.3717
YIL061C_mRNA	903	853	199	19.5356
YGR078C_mRNA	600	550	689	104.901
YJR020W_mRNA	333	283	7.64183	2.26117
YAR068W_mRNA	486	436	75.7012	14.5391
YLR417W_mRNA	1701	1651	331	16.7881
YDL129W_mRNA	876	826	241	24.432
YPR064W_mRNA	420	370	5	1.13159
YPL082C_mRNA	5604	5554	1578	23.7916
YMR101C_mRNA	1032	982	9	0.767455
YBR299W_mRNA	1755	1705	52.3072	2.56897
YDL088C_mRNA	1587	1537	693	37.7556
YKR034W_mRNA	810	760	2	0.220363
YOR199W_mRNA	330	280	35.9444	10.7497
YOR005C_mRNA	2835	2785	228	6.85538
YCR081W_mRNA	4284	4234	446	8.82075
YHR143W-A_mRNA	213	163	385	197.786
YMR296C_mRNA	1677	1627	1800	92.6417
YMR212C_mRNA	2349	2299	1676	61.0459
YDR039C_mRNA	3276	3226	1873.61	48.6335
YFL027C_mRNA	1494	1444	417	24.1819
YJL075C_mRNA	417	367	160.476	36.6155
YBR219C_mRNA	384	334	0	0
YBL032W_mRNA	1146	1096	2314	176.797
YFR039C_mRNA	1533	1483	657	37.0976
YER184C_mRNA	2385	2335	179	6.4193
YBR114W_mRNA	2373	2323	398	14.3468
YBR267W_mRNA	1182	1132	742.244	54.9063
YIL009C-A_mRNA	546	496	102	17.2203
YMR153C-A_mRNA	336	286	100.239	29.349
YPL035C_mRNA	348	298	105.752	29.7162
YDR075W_mRNA	927	877	222	21.197
YER060W-A_mRNA	1593	1543	219.664	11.921
YNL135C_mRNA	345	295	2332	661.955
YPR107C_mRNA	627	577	176	25.5422
YOL001W_mRNA	882	832	127	12.7821
YNL032W_mRNA	846	796	395	41.5533
YHR060W_mRNA	546	496	334	56.388
YOR187W_mRNA	1314	1264	1805	119.578
YMR127C_mRNA	1017	967	254	21.9952
YDL223C_mRNA	3141	3091	279	7.55835
YDR156W_mRNA	414	364	531	122.156
YDR167W_mRNA	621	571	369	54.1143
YLL065W_mRNA	351	301	0	0
YGR281W_mRNA	4434	4384	1162	22.1951
YIL060W_mRNA	435	385	265.359	57.7158
YJL015C_mRNA	285	235	23.6656	8.43278
YPL146C_mRNA	1368	1318	2519	160.042
YGL148W_mRNA	1131	1081	3667	284.058
YPR133W-A_mRNA	153	103	280	227.637
YAL044C_mRNA	513	463	1069	193.339
YOR151C_mRNA	3675	3625	3286	75.9069
YNL046W_mRNA	519	469	161	28.7458
YJL003W_mRNA	357	307	82	22.3665
YEL058W_mRNA	1674	1624	1153	59.4518
YNL325C_mRNA	2640	2590	236.659	7.65146
YLR369W_mRNA	1974	1924	253	11.0113
YGL004C_mRNA	1254	1204	189	13.1449
YJL196C_mRNA	933	883	679	64.3918
YPR015C_mRNA	744	694	30	3.61979
YMR013C_mRNA	1560	1510	216.326	11.9965
YHL013C_mRNA	924	874	649	62.1806
YER165W_mRNA	1734	1684	8898	442.458
YIL089W_mRNA	618	568	60	8.84554
YNL062C_mRNA	1437	1387	1535	92.6731
YML059C_mRNA	5040	4990	1082	18.1572
YML086C_mRNA	1581	1531	1170	63.993
YPL036W_mRNA	2844	2794	143.32	4.29538
YOR161C-C_mRNA	147	97	4	3.45311
YBL061C_mRNA	2091	2041	786.028	32.249
YIL166C_mRNA	1629	1579	101	5.35625
YHR216W_mRNA	1572	1522	719.23	39.5708
YER182W_mRNA	735	685	125	15.2806
YGR190C_mRNA	366	316	294.639	78.0774
YKR005C_mRNA	1578	1528	66	3.61695
YJR162C_mRNA	351	301	0	0
YMR186W_mRNA	2118	2068	26209.9	1061.3
YJL152W_mRNA	360	310	117.322	31.6913
YMR169C_mRNA	1521	1471	82.7885	4.7128
YDR274C_mRNA	372	322	112	29.1262
YBL083C_mRNA	426	376	57.49	12.8034
YCL056C_mRNA	435	385	196	42.6302
YGL223C_mRNA	1254	1204	550	38.2523
YJL098W_mRNA	3177	3127	1145	30.6619
YOR396W_mRNA	5391	5341	1043.66	16.3629
YJL120W_mRNA	324	274	42.2149	12.9014
YLR332W_mRNA	1131	1081	431.645	33.4366
YNL285W_mRNA	372	322	57	14.8232
YIL029W-A_mRNA	372	322	20.0373	5.2108
YOL066C_mRNA	1776	1726	475	23.0449
YNL247W_mRNA	2304	2254	3126	116.133
YPR102C_mRNA	525	475	12201.5	2151
YBR287W_mRNA	1284	1234	668	45.3297
YGL007C-A_mRNA	87	37.0051	3	6.78862
YGL175C_mRNA	1038	988	80	6.78039
YHR071W_mRNA	690	640	656	85.8313
YIL095W_mRNA	2433	2383	299	10.5068
YHR107C_mRNA	1224	1174	1022	72.8961
YOL166W-A_mRNA	156	106	0	0
YLR050C_mRNA	486	436	236	45.326
YCR010C_mRNA	852	802	22	2.29705
YNL161W_mRNA	2271	2221	751	28.3148
YOR055W_mRNA	435	385	43.2485	9.4066
YGL063C-A_mRNA	150	100	0	0
YMR306W_mRNA	5358	5308	309.458	4.88194
YAR066W_mRNA	612	562	82.2727	12.2586
YGL128C_mRNA	852	802	173	18.0631
YPR048W_mRNA	1872	1822	489	22.4741
YLR345W_mRNA	1530	1480	211	11.9383
YPR140W_mRNA	1146	1096	189	14.4402
YKL208W_mRNA	816	766	104	11.3691
Q0045_mRNA	1605	1555	37.0495	1.99514
YKL058W_mRNA	369	319	319	83.7378
YGL030W_mRNA	318	268	9966	3113.92
YHR209W_mRNA	876	826	67	6.79229
YJL082W_mRNA	2196	2146	276	10.7696
YKR017C_mRNA	1656	1606	143	7.45611
YER126C_mRNA	786	736	1100	125.152
YDR110W_mRNA	1701	1651	1238	62.7907
YKR040C_mRNA	504	454	227.25	41.9151
YGL033W_mRNA	645	595	19	2.67398
YKL046C_mRNA	1350	1300	1039	66.9258
YLR236C_mRNA	324	274	6.85264	2.09425
YGR165W_mRNA	1038	988	509	43.1402
YML103C_mRNA	4968	4918	2577	43.8781
YFL010W-A_mRNA	285	235	244.292	87.0488
YNL338W_mRNA	159	109	0	0
YGR193C_mRNA	1233	1183	896	63.4227
YJL197C-A_mRNA	282	232	8.3207	3.00327
YLR439W_mRNA	960	910	354	32.5749
YKL001C_mRNA	609	559	274	41.045
YKL078W_mRNA	2208	2158	858	33.2934
YJL062W_mRNA	2493	2443	438	15.0132
YPL245W_mRNA	1365	1315	693	44.1295
YBR058C-A_mRNA	243	193	172	74.6265
YNL106C_mRNA	3552	3502	347.06	8.29871
YNL204C_mRNA	903	853	53.3927	5.24149
YDR211W_mRNA	2139	2089	1737	69.6279
YDL109C_mRNA	1944	1894	109	4.81912
YIL111W_mRNA	453	403	175	36.3626
YOR117W_mRNA	1305	1255	1678	111.962
YOR074C_mRNA	915	865	309.31	29.9433
YKL223W_mRNA	333	283	0	0
YPL170W_mRNA	459	409	166	33.9865
YHR072W_mRNA	2196	2146	1138.98	44.4436
YOR077W_mRNA	699	649	79	10.193
YAL043C_mRNA	2358	2308	791	28.6987
YPL283W-A_mRNA	576	526	178.624	28.4365
YEL075W-A_mRNA	612	562	44.9498	6.6975
YPL115C_mRNA	3387	3337	916	22.9859
YBR268W_mRNA	318	268	245	76.5514
YJR022W_mRNA	330	280	20.1664	6.03102
YER025W_mRNA	1584	1534	4099	223.756
YPL226W_mRNA	3591	3541	6430	152.057
YLR348C_mRNA	897	847	734.364	72.6022
YNL320W_mRNA	855	805	264	27.4618
YEL070W_mRNA	1509	1459	7.5	0.430455
YMR034C_mRNA	1305	1255	63	4.20357
YJL178C_mRNA	816	766	730	79.8024
YMR310C_mRNA	954	904	621	57.5234
YKL132C_mRNA	1293	1243	39.0202	2.62869
YBR286W_mRNA	1614	1564	9196	492.361
YKR032W_mRNA	315	265	0	0
YOL163W_mRNA	510	460	11	2.00243
YDR524C-A_mRNA	120	70	2	2.39251
YGR044C_mRNA	903	853	594	58.3122
YJL133C-A_mRNA	225	175	21	10.0485
YCR023C_mRNA	1836	1786	360	16.8788
YLR057W_mRNA	2550	2500	674	22.5757
YIL024C_mRNA	570	520	13	2.09345
YHR131W-A_mRNA	246	196	14.4717	6.18278
YJL141C_mRNA	2424	2374	699.175	24.6619
YPR192W_mRNA	918	868	44	4.24477
YOR304W_mRNA	3363	3313	1511	38.1913
YLR009W_mRNA	600	550	3428	521.915
YDL050C_mRNA	372	322	65.4414	17.0184
YEL048C_mRNA	459	409	111	22.7259
YBR196C-A_mRNA	150	100	9	7.5364
YLL024C_mRNA	1920	1870	33380.6	1494.77
YOR255W_mRNA	837	787	0	0
YNL141W_mRNA	1044	994	2062	173.71
YDR535C_mRNA	501	451	1	0.185671
YML034W_mRNA	2505	2455	1275.52	43.5068
YDR202C_mRNA	1056	1006	199.952	16.6437
YBL091C-A_mRNA	528	478	102	17.8687
YER099C_mRNA	957	907	495	45.7004
YGL002W_mRNA	651	601	239	33.3001
YMR131C_mRNA	1536	1486	3581	201.793
YGL123C-A_mRNA	231	181	274.86	127.161
YLL048C_mRNA	4986	4936	3200	54.2871
YPL150W_mRNA	2706	2656	349	11.0032
YBR113W_mRNA	483	433	235.358	45.5158
YCL067C_mRNA	633	583	148.419	21.3179
YMR263W_mRNA	606	556	419	63.1046
YOR289W_mRNA	756	706	73	8.65844
YCL025C_mRNA	1902	1852	157	7.09872
YDL132W_mRNA	2448	2398	1027	35.8627
YKL186C_mRNA	555	505	571	94.6818
YCL043C_mRNA	1569	1519	9603.14	529.391
YOL100W_mRNA	3246	3196	430.79	11.287
YML031C-A_mRNA	336	286	6.21791	1.82054
YDR034C-A_mRNA	177	127	5573.89	3675.16
YOR337W_mRNA	2280	2230	554	20.803
YDL013W_mRNA	1860	1810	386	17.8579
YDR534C_mRNA	1587	1537	153	8.33565
YLR157C_mRNA	1089	1039	435	35.0587
