target_id	length	eff_length	est_counts	tpm
NM_001178326.1	1401	1351	0	0
NM_001178327.1	414	364	0	0
NM_001178328.2	8364	8314	0	0
NM_001178329.1	1380	1330	0	0
NM_001178330.1	534	484	0	0
NM_001178331.2	1266	1216	3	201.696
NM_001178332.1	393	343	3	715.052
NM_001178333.1	663	613	1	133.368
NM_001178335.1	813	763	0	0
NM_001178337.2	2265	2215	0	0
NM_001178338.1	1383	1333	0	0
NM_001178339.2	1638	1588	0	0
NM_001178341.1	3354	3304	0	0
NM_001178342.1	648	598	0	0
NM_001178343.1	1461	1411	0	0
NM_001178344.1	3117	3067	0	0
NM_001178345.2	3456	3406	3	72.0091
NM_001178346.2	3033	2983	1	27.4067
NM_001178347.1	591	541	1	151.117
NM_001178349.1	2343	2293	0	0
NM_001178350.1	861	811	1	100.807
NM_001178351.1	1422	1372	0	0
NM_001178352.2	1302	1252	0	0
NM_001178353.1	642	592	1	138.098
NM_001178354.1	1494	1444	0	0
NM_001178355.2	2211	2161	0	0
NM_001178356.1	1647	1597	0	0
NM_001178357.1	312	262	2.66667	832.105
NM_001178358.1	411	361	1.125	254.775
NM_001178359.1	864	814	10	1004.35
NM_001178361.1	390	340	0	0
NM_001178362.1	612	562	1	145.47
NM_001178363.1	1794	1744	0	0
NM_001178364.1	387	337	0	0
NM_001178365.1	2757	2707	2	60.4021
NM_001178366.1	1101	1051	0	0
NM_001178367.1	2100	2050	0	0
NM_001178368.1	1587	1537	0	0
NM_001178369.1	1902	1852	0	0
NM_001178370.1	534	484	0	0
NM_001178371.1	3498	3448	1	23.7106
NM_001178372.1	906	856	1	95.5074
NM_001178373.1	1185	1135	4	288.121
NM_001178374.1	1143	1093	1	74.7981
NM_001178376.1	1578	1528	0	0
NM_001178377.1	1374	1324	0	0
NM_001178378.1	1659	1609	0	0
NM_001178379.1	1089	1039	27.6429	2175.09
NM_001178381.1	2760	2710	0	0
NM_001178382.1	1047	997	0	0
NM_001178383.1	687	637	1	128.343
NM_001178384.1	1233	1183	0	0
NM_001178385.1	888	838	0	0
NM_001178386.1	2892	2842	0	0
NM_001178387.1	936	886	0	0
NM_001178388.1	897	847	0	0
NM_001178389.1	2010	1960	1	41.7114
NM_001178390.1	1194	1144	0	0
NM_001178391.2	2070	2020	1	40.4724
NM_001178392.2	1719	1669	0	0
NM_001178393.2	1920	1870	0	0
NM_001178394.1	1005	955	0	0
NM_001178395.1	528	478	0	0
NM_001178396.1	471	421	8.5	1650.62
NM_001178397.1	2433	2383	0	0
NM_001178398.1	1017	967	0	0
NM_001178400.1	633	583	2	280.461
NM_001178401.1	1077	1027	1	79.605
NM_001178402.1	1035	985	1	82.9993
NM_001178403.1	2700	2650	3	92.552
NM_001178404.1	1506	1456	1	56.1499
NM_001178405.1	1101	1051	0	0
NM_001178406.1	2346	2296	1	35.6073
NM_001178407.1	3327	3277	0	0
NM_001178408.1	1863	1813	1	45.0934
NM_001178409.3	933	883	0	0
NM_001178410.1	543	493	0	0
NM_001178411.1	1215	1165	0	0
NM_001178413.3	1095	1045	0	0
NM_001178414.1	663	613	0	0
NM_001178415.1	633	583	4	560.921
NM_001178416.4	1830	1780	1	45.9294
NM_001178417.1	1860	1810	1	45.1681
NM_001178418.1	714	664	0	0
NM_001178419.3	636	586	0	0
NM_001178420.1	645	595	2	274.804
NM_001178421.4	2877	2827	2	57.8382
NM_001178422.2	2931	2881	1	28.3771
NM_001178424.2	1065	1015	0	0
NM_001178425.3	489	439	0	0
NM_001178426.2	1290	1240	4	263.724
NM_001178427.1	2895	2845	3	86.2084
NM_001178428.3	2277	2227	0	0
NM_001178429.1	3999	3949	2	41.4051
NM_001178430.1	447	397	2	411.86
NM_001178431.3	1461	1411	1	57.9407
NM_001178432.1	2928	2878	3	85.2199
NM_001178433.3	924	874	0	0
NM_001178434.1	2841	2791	2	58.5842
NM_001178435.3	1065	1015	1	80.5461
NM_001178436.1	777	727	0	0
NM_001178438.4	369	319	0	0
NM_001178439.1	330	280	0	0
NM_001178440.1	1404	1354	0	0
NM_001178441.3	1404	1354	4	241.519
NM_001178442.2	2262	2212	0	0
NM_001178443.1	1293	1243	0	0
NM_001178444.3	693	643	0	0
NM_001178445.2	4365	4315	0	0
NM_001178446.1	2076	2026	0	0
NM_001178449.3	873	823	2	198.674
NM_001178450.1	2262	2212	1	36.9595
NM_001178451.1	1608	1558	0	0
NM_001178452.3	990	940	0	0
NM_001178453.1	1089	1039	0	0
NM_001178454.1	567	517	1	158.132
NM_001178455.3	738	688	0	0
NM_001178456.2	2844	2794	0	0
NM_001178457.1	444	394	2	414.996
NM_001178458.3	1350	1300	1	62.8879
NM_001178459.1	696	646	1	126.555
NM_001178460.3	2901	2851	2	57.3513
NM_001178462.1	2373	2323	0	0
NM_001178463.1	4179	4129	0	0
NM_001178465.3	2046	1996	0	0
NM_001178466.1	1377	1327	145.846	8985.34
NM_001178467.1	897	847	0	0
NM_001178468.3	489	439	1	186.228
NM_001178469.2	2004	1954	3	125.518
NM_001178470.1	534	484	1	168.914
NM_001178471.3	1950	1900	0	0
NM_001178473.1	1182	1132	0	0
NM_001178474.1	1488	1438	0	0
NM_001178475.3	1554	1504	6	326.147
NM_001178476.1	1035	985	0	0
NM_001178477.1	987	937	1	87.2511
NM_001178478.3	1278	1228	2	133.15
NM_001178479.3	2115	2065	0	0
NM_001178480.1	1791	1741	0	0
NM_001178481.1	2484	2434	0	0
NM_001178483.3	453	403	0	0
NM_001178484.3	7107	7057	0	0
NM_001178485.2	540	490	0	0
NM_001178486.2	1575	1525	0	0
NM_001178487.3	1527	1477	0	0
NM_001178488.3	9279	9229	3	26.5752
NM_001178489.2	1014	964	0	0
NM_001178490.1	2322	2272	0	0
NM_001178491.3	1314	1264	3	194.037
NM_001178493.3	1056	1006	0	0
NM_001178494.1	837	787	0	0
NM_001178495.1	891	841	0	0
NM_001178496.3	1830	1780	0	0
NM_001178497.3	1035	985	3	248.998
NM_001178498.1	3285	3235	1	25.2718
NM_001178499.1	951	901	0	0
NM_001178500.3	876	826	0	0
NM_001178501.3	735	685	0	0
NM_001178502.1	648	598	1	136.713
NM_001178503.1	1158	1108	2	147.571
NM_001178504.3	2097	2047	0	0
NM_001178505.3	768	718	0	0
NM_001178506.1	1650	1600	0	0
NM_001178507.1	1044	994	4	328.991
NM_001178508.3	897	847	1	96.5222
NM_001178509.3	1131	1081	0	0
NM_001178510.1	1368	1318	2	124.058
NM_001178511.3	1758	1708	2	95.731
NM_001178512.3	552	502	0	0
NM_001178513.1	834	784	1	104.278
NM_001178514.1	1359	1309	1	62.4555
NM_001178515.3	423	373	0	0
NM_001178516.3	1242	1192	1	68.5858
NM_001178517.1	2082	2032	1	40.2334
NM_001178518.1	1743	1693	1	48.2896
NM_001178519.3	621	571	2	286.355
NM_001178520.3	2223	2173	2	75.2456
NM_001178521.1	447	397	1	205.93
NM_001178523.1	948	898	0	0
NM_001178524.3	939	889	0	0
NM_001178525.3	1356	1306	1	62.599
NM_001178527.1	2568	2518	0	0
NM_001178528.1	1719	1669	0	0
NM_001178529.3	711	661	0	0
NM_001178530.3	1359	1309	0	0
NM_001178531.1	951	901	0	0
NM_001178532.3	1572	1522	0	0
NM_001178533.3	837	787	0	0
NM_001178534.1	1695	1645	0	0
NM_001178535.1	843	793	0	0
NM_001178536.3	423	373	0	0
NM_001178537.3	588	538	29.7176	4515.88
NM_001178539.1	483	433	17.1852	3244.72
NM_001178540.1	1134	1084	1	75.4191
NM_001178541.3	672	622	0	0
NM_001178542.3	372	322	0	0
NM_001178543.1	1269	1219	0	0
NM_001178544.1	1665	1615	17	860.572
NM_001178545.1	654	604	0	0
NM_001178546.1	2397	2347	1	34.8335
NM_001178547.3	1395	1345	0	0
NM_001178548.3	1656	1606	1	50.9055
NM_001178549.1	636	586	1	139.512
NM_001178550.4	2538	2488	0	0
NM_001178551.2	2775	2725	0	0
NM_001178552.2	1128	1078	0	0
NM_001178553.3	1215	1165	2	140.351
NM_001178555.4	1398	1348	0	0
NM_001178556.1	5508	5458	1	14.9788
NM_001178558.1	429	379	0	0
NM_001178559.3	975	925	0	0
NM_001178560.3	2019	1969	0	0
NM_001178561.1	825	775	0	0
NM_001178562.1	1584	1534	0	0
NM_001178563.3	1878	1828	0	0
NM_001178564.3	2025	1975	1	41.3946
NM_001178565.1	561	511	0	0
NM_001178566.1	3543	3493	2	46.8104
NM_001178567.3	384	334	0	0
NM_001178568.3	1683	1633	0	0
NM_001178569.1	1101	1051	2	155.574
NM_001178570.3	1632	1582	0	0
NM_001178571.3	1635	1585	0	0
NM_001178573.1	2703	2653	0	0
NM_001178575.1	1563	1513	0	0
NM_001178576.3	915	865	0	0
NM_001178577.3	2865	2815	1	29.0424
NM_001178578.1	405	355	0	0
NM_001178579.3	912	862	0	0
NM_001178581.3	1242	1192	0	0
NM_001178582.1	1155	1105	1	73.9858
NM_001178583.3	3363	3313	0	0
NM_001178584.3	1311	1261	1	64.8329
NM_001178585.1	2550	2500	1	32.7017
NM_001178586.1	2196	2146	3	114.288
NM_001178587.3	1590	1540	0	0
NM_001178588.3	1353	1303	0	0
NM_001178589.1	1467	1417	0	0
NM_001178590.1	717	667	0	0
NM_001178591.3	1347	1297	1	63.0334
NM_001178592.3	489	439	1	186.228
NM_001178593.1	3390	3340	2	48.9547
NM_001178594.1	1164	1114	1	73.3881
NM_001178595.3	1452	1402	2	116.625
NM_001178596.3	1659	1609	0	0
NM_001178597.1	1113	1063	5	384.545
NM_001178598.1	1572	1522	0	0
NM_001178599.3	924	874	0	0
NM_001178600.3	444	394	2	414.996
NM_001178601.1	366	316	0	0
NM_001178602.1	528	478	0	0
NM_001178603.3	2085	2035	0	0
NM_001178604.1	717	667	2	245.14
NM_001178605.1	840	790	0	0
NM_001178606.3	429	379	0	0
NM_001178607.3	2067	2017	0	0
NM_001178608.1	2001	1951	2	83.8076
NM_001178609.1	699	649	0	0
NM_001178610.3	321	271	1	301.676
NM_001178611.3	1473	1423	1	57.4521
NM_001178612.1	600	550	0	0
NM_001178613.2	963	913	0	0
NM_001178615.4	1182	1132	0	0
NM_001178616.3	318	268	0	0
NM_001178617.1	417	367	0	0
NM_001178618.2	1638	1588	0	0
NM_001178619.3	1260	1210	0	0
NM_001178620.3	1443	1393	1	58.6894
NM_001178621.1	1311	1261	1	64.8329
NM_001178622.1	1584	1534	0	0
NM_001178623.4	5751	5701	1	14.3403
NM_001178624.3	2424	2374	0	0
NM_001178626.1	606	556	0	0
NM_001178627.1	1338	1288	2	126.948
NM_001178628.3	1914	1864	0	0
NM_001178629.3	2637	2587	1	31.602
NM_001178630.1	441	391	2	418.181
NM_001178631.1	1473	1423	1	57.4521
NM_001178632.3	2394	2344	0	0
NM_001178633.4	435	385	0	0
NM_001178634.1	1614	1564	16	836.361
NM_001178635.1	1284	1234	0	0
NM_001178636.4	1452	1402	0	0
NM_001178637.4	2718	2668	2	61.2851
NM_001178638.1	966	916	0	0
NM_001178639.1	900	850	0	0
NM_001178641.3	1425	1375	0	0
NM_001178642.3	2580	2530	0	0
NM_001178643.2	3651	3601	0	0
NM_001178644.1	1725	1675	0	0
NM_001178645.3	1407	1357	0	0
NM_001178646.1	1845	1795	0	0
NM_001178647.3	1755	1705	0	0
NM_001178649.3	363	313	0	0
NM_001178650.1	1140	1090	0	0
NM_001178651.1	567	517	0	0
NM_001178652.2	792	742	0	0
NM_001178653.1	1566	1516	0	0
NM_001178654.1	771	721	1	113.39
NM_001178657.1	1158	1108	1	73.7855
NM_001178658.1	930	880	2	185.805
NM_001178659.1	780	730	1	111.992
NM_001178660.1	1284	1234	4	265.006
NM_001178662.1	4911	4861	0	0
NM_001178663.1	1143	1093	0	0
NM_001178664.1	1494	1444	0	0
NM_001178665.1	1095	1045	0	0
NM_001178666.2	5314	5264	0	0
NM_001178667.1	1317	1267	0.829149	53.5016
NM_001178670.1	3114	3064	0	0
NM_001178671.1	1902	1852	1	44.1438
NM_001178672.1	1539	1489	0	0
NM_001178673.1	1218	1168	1	69.9951
NM_001178674.1	1323	1273	0	0
NM_001178675.1	2400	2350	1	34.7891
NM_001178676.1	894	844	0	0
NM_001178677.1	1041	991	0	0
NM_001178678.1	507	457	0	0
NM_001178679.1	1065	1015	1	80.5461
NM_001178680.1	333	283	1	288.884
NM_001178681.1	1701	1651	1	49.5181
NM_001178682.1	1305	1255	4	260.571
NM_001178683.1	1587	1537	0	0
NM_001178684.1	2238	2188	0	0
NM_001178685.1	1503	1453	2.54243	143.052
NM_001178687.1	360	310	1.45757	384.395
NM_001178688.1	1569	1519	7	376.748
NM_001178689.1	1254	1204	0	0
NM_001178690.1	2283	2233	0	0
NM_001178692.1	777	727	0	0
NM_001178693.1	1392	1342	0	0
NM_001178694.1	939	889	0	0
NM_001178695.1	966	916	5	446.257
NM_001178696.1	1752	1702	0	0
NM_001178697.1	1251	1201	3	204.216
NM_001178698.1	2526	2476	2	66.0374
NM_001178699.1	1008	958	0	0
NM_001178700.1	435	385	0	0
NM_001178701.1	2139	2089	3	117.407
NM_001178702.1	459	409	0	0
NM_001178703.1	951	901	0	0
NM_001178704.1	3291	3241	0	0
NM_001178705.1	1272	1222	0	0
NM_001178706.1	1083	1033	2	158.285
NM_001178707.1	528	478	0	0
NM_001178708.1	633	583	0	0
NM_001178709.1	783	733	0	0
NM_001178710.1	1377	1327	0	0
NM_001178711.1	1848	1798	0.5	22.7348
NM_001178713.1	582	532	0	0
NM_001178715.1	969	919	0	0
NM_001178716.1	552	502	0	0
NM_001178717.1	744	694	2	235.603
NM_001178718.1	1383	1333	1	61.3311
NM_001178720.1	720	670	0	0
NM_001178721.1	1812	1762	0	0
NM_001178722.1	798	748	0	0
NM_001178723.1	852	802	0	0
NM_001178724.1	3150	3100	4	105.489
NM_001178725.1	1251	1201	68	4628.89
NM_001178727.1	1749	1699	0	0
NM_001178728.1	954	904	0	0
NM_001178729.1	873	823	1	99.3369
NM_001178730.1	2862	2812	0	0
NM_001178731.1	666	616	0	0
NM_001178732.1	1092	1042	0	0
NM_001178733.1	648	598	0	0
NM_001178734.1	267	217	0	0
NM_001178735.1	999	949	0	0
NM_001178737.1	1836	1786	0	0
NM_001178738.1	1479	1429	0	0
NM_001178739.1	123	73	0	0
NM_001178741.1	2229	2179	1	37.5192
NM_001178742.1	630	580	1	140.956
NM_001178743.1	1539	1489	0	0
NM_001178744.1	2613	2563	0	0
NM_001178745.1	414	364	5	1123
NM_001178746.1	6504	6454	1	12.6672
NM_001178747.1	3681	3631	0	0
NM_001178748.1	1044	994	0	0
NM_001178749.1	1185	1135	0	0
NM_001178750.1	1002	952	2	171.753
NM_001178751.1	2772	2722	1	30.0346
NM_001178752.1	1929	1879	0	0
NM_001178753.1	633	583	0	0
NM_001178754.1	528	478	0	0
NM_001178756.1	4224	4174	3	58.7597
NM_001178757.1	384	334	1	244.773
NM_001178758.1	1074	1024	0	0
NM_001178759.1	1476	1426	0	0
NM_001178760.1	510	460	0	0
NM_001178761.1	828	778	1	105.083
NM_001178762.1	1833	1783	0	0
NM_001178764.1	309	259	0	0
NM_001178765.1	669	619	1	132.075
NM_001178766.1	1452	1402	0	0
NM_001178767.1	1545	1495	3	164.055
NM_001178768.1	1692	1642	0	0
NM_001178769.1	2772	2722	0	0
NM_001178770.1	777	727	0	0
NM_001178771.1	336	286	0	0
NM_001178772.1	1896	1846	0	0
NM_001178774.1	474	424	0	0
NM_001178776.1	1695	1645	0	0
NM_001178777.1	1464	1414	0	0
NM_001178778.1	3198	3148	0	0
NM_001178779.1	1563	1513	0	0
NM_001178780.1	957	907	0	0
NM_001178781.1	441	391	0	0
NM_001178782.1	1548	1498	1	54.5756
NM_001178783.1	3996	3946	0	0
NM_001178784.1	783	733	0	0
NM_001178785.1	753	703	0	0
NM_001178786.2	2391	2341	0	0
NM_001178787.1	4284	4234	0	0
NM_001178788.1	387	337	2	485.189
NM_001178789.1	384	334	0	0
NM_001178790.1	2142	2092	1	39.0795
NM_001178792.1	573	523	0	0
NM_001178794.1	1779	1729	1	47.2842
NM_001178795.1	4830	4780	1	17.1034
NM_001178796.1	549	499	1	163.836
NM_001178797.2	2163	2113	0	0
NM_001178798.1	3057	3007	1	27.188
NM_001178799.1	6327	6277	2	26.0488
NM_001178800.1	1176	1126	0	0
NM_001178801.1	1089	1039	0	0
NM_001178802.1	360	310	0	0
NM_001178804.1	381	331	1	246.992
NM_001178805.1	1557	1507	0	0
NM_001178806.1	468	418	0	0
NM_001178807.1	951	901	1	90.7373
NM_001178808.1	549	499	0	0
NM_001178809.1	1107	1057	0	0
NM_001178811.1	375	325	0	0
NM_001178812.1	1086	1036	0	0
NM_001178813.1	2499	2449	0	0
NM_001178814.1	1092	1042	0	0
NM_001178815.1	948	898	1	91.0404
NM_001178816.1	678	628	0	0
NM_001178817.3	1293	1243	0	0
NM_001178818.1	336	286	0	0
NM_001178819.1	1029	979	0	0
NM_001178820.3	849	799	0	0
NM_001178821.1	1008	958	0	0
NM_001178822.1	2001	1951	0	0
NM_001178824.3	846	796	1	102.706
NM_001178826.1	2115	2065	3	118.771
NM_001178827.1	657	607	1	134.686
NM_001178828.3	1737	1687	0	0
NM_001178830.1	1656	1606	0	0
NM_001178831.1	1482	1432	0	0
NM_001178832.3	1014	964	0	0
NM_001178833.1	840	790	0	0
NM_001178834.3	804	754	0	0
NM_001178835.1	1683	1633	0	0
NM_001178836.3	804	754	0	0
NM_001178837.1	4380	4330	2	37.7618
NM_001178838.1	2049	1999	1	40.8976
NM_001178839.3	648	598	0	0
NM_001178840.1	3567	3517	0	0
NM_001178841.1	381	331	2	493.984
NM_001178842.3	483	433	4	755.236
NM_001178844.1	939	889	0	0
NM_001178845.1	1935	1885	0	0
NM_001178846.3	3648	3598	3	68.1665
NM_001178847.1	2916	2866	0	0
NM_001178848.1	420	370	2	441.915
NM_001178849.3	474	424	3	578.45
NM_001178850.1	501	451	0	0
NM_001178851.1	1503	1453	2	112.532
NM_001178852.3	1197	1147	1	71.2766
NM_001178853.1	684	634	0	0
NM_001178854.1	342	292	0	0
NM_001178855.3	1404	1354	2	120.76
NM_001178856.1	1488	1438	1	56.8528
NM_001178857.1	1557	1507	1	54.2497
NM_001178858.3	2871	2821	2	57.9612
NM_001178859.1	501	451	0	0
NM_001178861.1	1164	1114	2	146.776
NM_001178862.3	1413	1363	2	119.962
NM_001178863.1	459	409	0	0
NM_001178864.1	363	313	0	0
NM_001178865.3	1182	1132	1	72.2211
NM_001178866.1	771	721	5	566.951
NM_001178867.1	1530	1480	0	0
NM_001178868.3	2202	2152	0	0
NM_001178869.1	498	448	6.66667	1216.58
NM_001178870.1	3069	3019	6	162.48
NM_001178871.3	1206	1156	0	0
NM_001178872.1	702	652	1	125.39
NM_001178873.1	1674	1624	0	0
NM_001178875.1	1908	1858	1	44.0012
NM_001178876.1	3003	2953	0	0
NM_001178877.3	1848	1798	0	0
NM_001178878.1	1773	1723	0	0
NM_001178879.1	1443	1393	0	0
NM_001178880.3	1887	1837	0	0
NM_001178881.1	540	490	0	0
NM_001178882.1	588	538	0	0
NM_001178884.1	1695	1645	0	0
NM_001178885.1	1509	1459	0	0
NM_001178886.1	1491	1441	2	113.469
NM_001178887.1	696	646	0	0
NM_001178888.1	324	274	0	0
NM_001178890.1	369	319	0	0
NM_001178891.1	651	601	0	0
NM_001178892.1	2289	2239	0	0
NM_001178893.3	696	646	0	0
NM_001178894.1	1290	1240	2	131.862
NM_001178895.1	696	646	1	126.555
NM_001178896.3	1893	1843	1	44.3594
NM_001178897.1	1563	1513	2	108.069
NM_001178898.1	1557	1507	1	54.2497
NM_001178899.1	4011	3961	1	20.6398
NM_001178900.1	378	328	1	249.251
NM_001178901.3	705	655	0	0
NM_001178902.1	765	715	0	0
NM_001178903.1	597	547	2	298.919
NM_001178904.3	3438	3388	0	0
NM_001178905.1	1620	1570	0	0
NM_001178906.3	2235	2185	0	0
NM_001178907.1	1035	985	0	0
NM_001178908.1	2286	2236	0	0
NM_001178909.3	666	616	1	132.718
NM_001178910.1	1434	1384	0	0
NM_001178911.3	1350	1300	1	62.8879
NM_001178912.1	1572	1522	3	161.145
NM_001178913.1	2064	2014	0	0
NM_001178914.3	861	811	1	100.807
NM_001178915.1	2772	2722	0	0
NM_001178916.1	1584	1534	3	159.885
NM_001178917.3	831	781	0	0
NM_001178918.1	1254	1204	1	67.9022
NM_001178919.1	1185	1135	0	0
NM_001178920.3	591	541	0	0
NM_001178921.1	462	412	1	198.433
NM_001178922.1	672	622	2	262.876
NM_001178923.3	2631	2581	1	31.6754
NM_001178924.1	3231	3181	0	0
NM_001178925.1	558	508	0	0
NM_001178926.3	438	388	1	210.707
NM_001178927.1	1833	1783	2	91.7042
NM_001178928.1	966	916	0	0
NM_001178929.3	1395	1345	1	60.7839
NM_001178930.1	750	700	1	116.792
NM_001178931.3	2193	2143	0	0
NM_001178932.2	2280	2230	0	0
NM_001178933.1	555	505	0	0
NM_001178934.3	1350	1300	11	691.767
NM_001178935.1	447	397	0	0
NM_001178936.3	1470	1420	0	0
NM_001178937.1	432	382	0	0
NM_001178938.1	2694	2644	0	0
NM_001178939.3	1176	1126	1	72.606
NM_001178940.1	1935	1885	1	43.371
NM_001178941.3	417	367	0	0
NM_001178942.1	1479	1429	0	0
NM_001178943.1	1584	1534	0	0
NM_001178944.3	903	853	1	95.8433
NM_001178945.1	1647	1597	0	0
NM_001178946.3	894	844	8	774.922
NM_001178947.1	1602	1552	1	52.6767
NM_001178948.3	390	340	2	480.908
NM_001178949.1	324	274	0	0
NM_001178950.1	1263	1213	0	0
NM_001178951.3	1587	1537	0	0
